0,1,2,3,4,5,6,7,8
신원종합개발(산업재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,"2,206","2,565","1,238",,223,301,376,
영업이익,117,69,31,,9,11,-12,
영업이익(발표기준),117,69,31,,9,11,-12,
세전계속사업이익,109,-8,-145,,9,-6,1,
당기순이익,109,127,-143,,7,-6,3,
당기순이익(지배),118,135,-143,,7,-6,3,
당기순이익(비지배),-8,-7,,,,,,
자산총계,"1,862","1,916","1,739",,"1,725","1,634","1,583",
부채총계,"1,108","1,055",990,,936,807,727,
자본총계,754,861,749,,789,828,857,
자본총계(지배),757,871,749,,789,828,857,
자본총계(비지배),,,,,,,,
자본금,530,530,530,,560,590,610,
영업활동현금흐름,-50,287,-107,,78,-25,60,
투자활동현금흐름,-169,-193,2,,-78,17,59,
재무활동현금흐름,179,28,99,,-7,-51,-72,
CAPEX,2,1,0,,2,0,2,
FCF,-52,286,-107,,77,-25,58,
이자발생부채,501,536,413,,380,301,211,
영업이익률,5.31,2.70,2.53,,4.06,3.80,-3.14,
순이익률,4.96,4.96,-11.56,,3.25,-2.16,0.70,
ROE(%),16.89,16.55,-17.68,,-16.86,-19.07,-16.65,
ROA(%),6.43,6.74,-7.83,,-8.26,-9.80,-8.83,
부채비율,146.87,122.62,132.24,,118.58,97.44,84.80,
자본유보율,41.84,67.03,43.98,,43.47,42.75,42.83,
EPS(원),"1,170","1,338","-1,422",,70,-60,23,
PER(배),3.51,3.14,N/A,,N/A,N/A,N/A,
BPS(원),"7,521","9,075","7,802",,"7,738","7,668","7,653",
PBR(배),0.55,0.46,0.64,,1.09,1.00,1.16,
현금DPS(원),0,0,0,,0,,,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,,,0.00,
발행주식수(보통주),"10,068,027","10,068,027","10,068,027",,"10,668,027","11,268,027","11,668,027",
