0,1,2,3,4,5,6,7,8
휘닉스소재(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,109,94,101,,24,26,23,
영업이익,-8,2,-14,,-8,-8,-8,
영업이익(발표기준),-8,2,-14,,-8,-8,-8,
세전계속사업이익,11,3,-36,,-8,-9,-8,
당기순이익,-29,-20,-44,,-8,-9,-8,
당기순이익(지배),-29,-20,-44,,-8,-9,-8,
당기순이익(비지배),,,,,,,,
자산총계,336,443,446,,443,438,426,
부채총계,57,170,166,,170,174,170,
자본총계,279,273,280,,272,263,256,
자본총계(지배),279,273,280,,272,263,256,
자본총계(비지배),,,,,,,,
자본금,346,346,396,,396,396,396,
영업활동현금흐름,7,-27,-3,,-7,-5,-10,
투자활동현금흐름,147,141,3,,-7,-1,-190,
재무활동현금흐름,-89,-4,47,,-1,-1,-1,
CAPEX,4,2,1,,0,0,0,
FCF,2,-28,-4,,-7,-6,-11,
이자발생부채,0,5,2,,4,3,3,
영업이익률,-7.38,1.79,-13.57,,-34.70,-29.59,-37.28,
순이익률,-26.25,-20.95,-43.43,,-33.15,-35.32,-35.01,
ROE(%),,-7.12,-15.87,,-16.29,-18.64,-19.86,
ROA(%),,-5.04,-9.88,,-10.40,-11.72,-12.48,
부채비율,20.38,62.23,59.04,,62.44,66.22,66.71,
자본유보율,-16.10,-17.76,-26.30,,-28.33,-30.61,-32.61,
EPS(원),-41,-28,-57,,-10,-11,-10,
PER(배),N/A,N/A,N/A,,N/A,N/A,N/A,
BPS(원),405,397,356,,346,334,324,
PBR(배),1.55,1.64,3.22,,3.94,3.92,3.49,
현금DPS(원),0,,,,,,,
현금배당수익률,0.00,,,,,,,
현금배당성향(%),0.00,0.00,0.00,,,,0.00,
발행주식수(보통주),"69,138,942","69,138,942","79,138,942",,"79,138,942","79,138,942","79,138,942",
