0,1,2,3,4,5,6,7,8
우리기술투자(금융),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,187,229,447,,"1,342",33,"2,520",
영업이익,129,133,366,,"1,195",-25,"2,498",
영업이익(발표기준),129,133,366,,"1,195",-25,"2,498",
세전계속사업이익,125,133,365,,"1,173",-26,"2,498",
당기순이익,98,106,286,,910,-19,"1,950",
당기순이익(지배),98,106,286,,910,-19,"1,950",
당기순이익(비지배),,,,,,,,
자산총계,716,831,"1,295",,"2,590","2,469","4,961",
부채총계,61,76,169,,555,487,"1,034",
자본총계,654,755,"1,126",,"2,034","1,982","3,927",
자본총계(지배),654,755,"1,126",,"2,034","1,982","3,927",
자본총계(비지배),,,,,,,,
자본금,420,420,420,,420,420,420,
영업활동현금흐름,-92,-9,-17,,446,74,-296,
투자활동현금흐름,-82,-2,-100,,80,-144,-16,
재무활동현금흐름,35,-9,87,,0,-130,0,
CAPEX,,,0,,0,3,,
FCF,,,,,,,,
이자발생부채,0,0,0,,0,0,0,
영업이익률,68.65,57.96,81.93,,89.01,-76.96,99.11,
순이익률,52.34,46.41,64.02,,67.82,-59.35,77.35,
ROE(%),,15.11,30.42,,85.75,86.48,125.43,
ROA(%),,13.76,26.91,,69.97,71.38,101.02,
부채비율,9.40,10.09,15.02,,27.30,24.60,26.32,
자본유보율,64.96,89.01,175.22,,391.57,379.10,842.31,
EPS(원),117,127,341,,"1,084",-23,"2,321",
PER(배),22.19,19.88,14.30,,6.78,5.60,2.06,
BPS(원),859,991,"1,445",,"2,612","2,545","5,043",
PBR(배),3.02,2.54,3.37,,3.69,3.08,1.46,
현금DPS(원),10,,,,,,,
현금배당수익률,0.39,,,,,,,
현금배당성향(%),7.77,0.00,0.00,,0.00,,0.00,
발행주식수(보통주),"84,000,000","84,000,000","84,000,000",,,,,
