0,1,2,3,4,5,6,7,8
DSR제강(소재),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,"1,853","1,915","1,762",,458,509,494,
영업이익,62,52,35,,-4,-4,6,
영업이익(발표기준),62,52,35,,-4,-4,6,
세전계속사업이익,89,81,61,,15,8,22,
당기순이익,74,68,53,,14,7,19,
당기순이익(지배),74,68,53,,14,7,19,
당기순이익(비지배),,,,,,,,
자산총계,"2,054","2,016","2,063",,"2,113","2,165","2,280",
부채총계,693,598,600,,640,683,772,
자본총계,"1,361","1,419","1,463",,"1,473","1,482","1,508",
자본총계(지배),"1,361","1,419","1,463",,"1,473","1,482","1,508",
자본총계(비지배),,,,,,,,
자본금,72,72,72,,72,72,72,
영업활동현금흐름,103,145,127,,5,-39,-60,
투자활동현금흐름,-93,-46,-132,,-60,41,2,
재무활동현금흐름,7,-91,-8,,55,-9,80,
CAPEX,58,66,20,,3,6,10,
FCF,45,79,107,,2,-45,-70,
이자발생부채,426,339,336,,398,388,472,
영업이익률,3.37,2.72,2.01,,-0.95,-0.76,1.25,
순이익률,3.99,3.53,3.00,,2.95,1.38,3.79,
ROE(%),5.55,4.86,3.67,,2.58,1.77,2.65,
ROA(%),3.68,3.32,2.59,,1.80,1.23,1.81,
부채비율,50.90,42.14,41.02,,43.44,46.05,51.23,
자본유보율,"1,784.21","1,862.62","1,926.47",,"1,936.92","1,946.72","1,972.80",
EPS(원),513,469,367,,94,49,130,
PER(배),8.38,9.70,13.32,,21.13,38.29,34.20,
BPS(원),"9,454","9,851","10,157",,"10,232","10,295","10,472",
PBR(배),0.45,0.46,0.48,,0.54,0.67,0.89,
현금DPS(원),40,40,40,,,,,
현금배당수익률,0.93,0.88,0.82,,,,,
현금배당성향(%),7.80,8.52,10.91,,,,,
발행주식수(보통주),"14,400,000","14,400,000","14,400,000",,"14,400,000","14,400,000","14,400,000",
