0,1,2,3,4,5,6,7,8
실리콘투(경기관련소비재),"2018/12
									
(GAAP개별)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,517,649,994,,,,319,
영업이익,50,44,80,,,,20,
영업이익(발표기준),50,44,80,,,,20,
세전계속사업이익,51,53,74,,,,30,
당기순이익,40,47,57,,,,25,
당기순이익(지배),40,47,57,,,,25,
당기순이익(비지배),,,,,,,,
자산총계,216,343,529,,,592,"1,013",
부채총계,96,164,173,,,178,146,
자본총계,119,179,356,,,414,867,
자본총계(지배),119,179,356,,,414,867,
자본총계(비지배),,,,,,,,
자본금,5,4,42,,,42,50,
영업활동현금흐름,32,14,58,,,,65,
투자활동현금흐름,-26,-28,-107,,,,-13,
재무활동현금흐름,19,39,85,,,,371,
CAPEX,4,31,104,,,,3,
FCF,28,-17,-46,,,0,62,
이자발생부채,72,138,124,,,122,81,
영업이익률,9.67,6.85,8.08,,,,6.30,
순이익률,7.78,7.19,5.75,,,,7.81,
ROE(%),44.65,,21.37,,,,,
ROA(%),22.52,,13.11,,,,,
부채비율,80.67,91.85,48.64,,,42.91,16.81,
자본유보율,"2,523.73","3,211.77",678.38,,,802.98,"1,549.30",
EPS(원),609,662,788,,,,288,
PER(배),,,,,,,,
BPS(원),"1,712","2,523","4,231",,,"4,918","8,650",
PBR(배),0.00,0.00,0.00,,,0.00,3.08,
현금DPS(원),0,0,0,,0,0,,
현금배당수익률,,,,,,,,
현금배당성향(%),0.00,0.00,0.00,,,,0.00,
발행주식수(보통주),"6,930,480","6,930,480","8,416,000",,"8,428,000","8,428,000","10,024,764",
