0,1,2,3,4,5,6,7,8
원풍(소재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,683,729,736,,213,217,218,
영업이익,11,27,51,,11,8,5,
영업이익(발표기준),11,27,51,,11,8,5,
세전계속사업이익,26,36,45,,18,11,16,
당기순이익,20,19,36,,14,9,13,
당기순이익(지배),20,20,36,,14,9,13,
당기순이익(비지배),0,-1,0,,0,0,0,
자산총계,841,831,846,,926,916,930,
부채총계,95,96,100,,140,124,125,
자본총계,746,735,746,,786,793,805,
자본총계(지배),745,735,746,,786,793,805,
자본총계(비지배),,0,0,,0,0,0,
자본금,60,60,60,,60,60,60,
영업활동현금흐름,29,77,72,,15,29,-16,
투자활동현금흐름,-13,-45,-11,,-60,-35,-23,
재무활동현금흐름,-32,-31,-26,,44,-21,0,
CAPEX,3,10,7,,5,6,4,
FCF,26,68,65,,10,22,-20,
이자발생부채,1,1,0,,0,0,0,
영업이익률,1.58,3.74,6.97,,5.27,3.63,2.51,
순이익률,2.96,2.55,4.92,,6.67,4.32,5.91,
ROE(%),2.73,2.69,4.89,,4.16,3.67,3.57,
ROA(%),2.38,2.23,4.32,,3.55,3.22,3.09,
부채비율,12.68,13.02,13.40,,17.77,15.64,15.47,
자본유보율,953.86,957.71,990.25,,"1,004.84","1,015.89","1,037.31",
EPS(원),171,166,302,,118,78,107,
PER(배),19.89,23.63,14.62,,23.24,26.61,30.92,
BPS(원),"6,362","6,447","6,690",,"6,549","6,605","6,711",
PBR(배),0.53,0.61,0.66,,0.93,0.94,1.07,
현금DPS(원),150,150,160,,0,0,,
현금배당수익률,4.42,3.83,3.62,,,,,
현금배당성향(%),85.78,86.02,49.25,,,,,
발행주식수(보통주),"12,000,000","12,000,000","12,000,000",,"12,000,000",,,
