0,1,2,3,4,5,6,7,8
KG모빌리언스(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"2,029","1,922","2,690","3,075",761,782,781,
영업이익,221,348,457,499,123,131,124,
영업이익(발표기준),221,348,457,,123,131,124,
세전계속사업이익,166,255,416,503,125,129,125,
당기순이익,121,176,225,452,99,108,142,
당기순이익(지배),127,180,225,449,97,104,136,
당기순이익(비지배),-6,-4,0,,2,4,6,
자산총계,"4,762","4,507","4,702","4,696","4,815","4,798","4,929","4,696"
부채총계,"2,501","2,132","1,948","1,721","2,044","1,917","1,907","1,721"
자본총계,"2,261","2,375","2,754","2,975","2,771","2,881","3,023","2,975"
자본총계(지배),"2,137","2,255","2,656","2,865","2,671","2,776","2,913","2,865"
자본총계(비지배),,119,98,,100,104,110,
자본금,150,150,194,194,194,194,194,194
영업활동현금흐름,205,779,386,,309,107,194,
투자활동현금흐름,-109,195,121,,-88,-17,-126,
재무활동현금흐름,79,-525,-904,,-181,-81,-26,
CAPEX,29,39,51,,3,4,1,
FCF,176,740,336,,306,103,192,
이자발생부채,"1,923","1,599",895,,704,702,725,
영업이익률,10.89,18.10,16.99,16.23,16.16,16.73,15.83,
순이익률,5.97,9.16,8.35,14.70,13.00,13.84,18.16,
ROE(%),6.04,8.18,9.16,16.26,9.88,13.13,14.07,
ROA(%),2.58,3.80,4.88,9.62,4.49,6.61,8.36,
부채비율,110.59,89.80,70.74,57.85,73.77,66.55,63.08,57.85
자본유보율,"1,406.87","1,485.97","1,353.47",,"1,360.90","1,414.84","1,485.82",
EPS(원),424,601,602,"1,156",249,269,350,
PER(배),17.34,10.20,17.21,7.52,15.07,11.94,9.52,
BPS(원),"7,370","7,777","7,159","7,722","7,198","7,483","7,850","7,722"
PBR(배),1.00,0.79,1.45,1.13,1.37,1.42,1.21,1.13
현금DPS(원),200,200,220,290,0,0,0,
현금배당수익률,2.72,3.26,2.13,3.33,,,,
현금배당성향(%),45.77,32.28,36.27,25.08,0.00,0.00,0.00,
발행주식수(보통주),"29,906,957","29,906,957","38,825,568",,"38,825,568","38,825,568","38,825,568",
