0,1,2,3,4,5,6,7,8
미원에스씨(소재),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"3,604","3,779","3,720",,"1,163","1,303","1,422",
영업이익,400,466,492,,179,263,303,
영업이익(발표기준),400,466,492,,179,263,303,
세전계속사업이익,447,492,458,,217,269,360,
당기순이익,360,396,347,,166,206,275,
당기순이익(지배),360,396,347,,166,206,275,
당기순이익(비지배),,,,,,,,
자산총계,"2,767","3,119","3,271",,"3,438","3,803","4,054",
부채총계,563,625,660,,740,887,943,
자본총계,"2,203","2,493","2,611",,"2,697","2,916","3,110",
자본총계(지배),"2,203","2,493","2,611",,"2,697","2,916","3,110",
자본총계(비지배),,,,,,,,
자본금,26,26,26,,26,26,26,
영업활동현금흐름,215,689,704,,53,64,197,
투자활동현금흐름,-397,-165,-141,,-83,-278,-272,
재무활동현금흐름,103,-74,-254,,-62,91,-82,
CAPEX,266,194,206,,44,119,162,
FCF,-51,495,498,,9,-55,34,
이자발생부채,121,166,132,,159,244,245,
영업이익률,11.11,12.33,13.23,,15.35,20.16,21.28,
순이익률,9.98,10.47,9.32,,14.29,15.77,19.30,
ROE(%),17.74,,13.58,,15.33,17.80,23.79,
ROA(%),14.48,,10.85,,12.16,14.15,18.83,
부채비율,25.56,25.09,25.28,,27.45,30.42,30.33,
자본유보율,"8,340.39","9,530.42","10,034.09",,"10,436.20","11,218.01","12,117.05",
EPS(원),"6,930","7,542","6,726",,"3,261","4,030","5,384",
PER(배),9.32,9.57,15.54,,21.49,18.82,14.03,
BPS(원),"42,201","47,872","51,701",,"53,626","57,916","62,083",
PBR(배),1.53,1.51,2.02,,3.15,3.12,3.03,
현금DPS(원),"1,200","1,700","1,700",,0,700,,
현금배당수익률,1.86,2.35,1.63,,,,,
현금배당성향(%),17.42,22.63,24.84,,0.00,17.15,0.00,
발행주식수(보통주),"5,221,276","5,267,891","5,100,000",,"5,100,000","5,100,000","5,100,000",
