0,1,2,3,4,5,6,7,8
디에이테크놀로지(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,921,"1,088",568,,329,82,207,
영업이익,21,6,-142,,-36,-34,-6,
영업이익(발표기준),21,6,-142,,-36,-34,-6,
세전계속사업이익,-171,-215,-263,,-32,-39,-7,
당기순이익,-172,-208,-295,,-31,-41,-6,
당기순이익(지배),-172,-208,-296,,-30,-41,-6,
당기순이익(비지배),,,1,,-1,,,
자산총계,"1,577","1,222","1,305",,"1,363","1,215","1,407",
부채총계,808,565,329,,381,254,437,
자본총계,770,657,976,,982,961,970,
자본총계(지배),770,657,984,,991,961,970,
자본총계(비지배),,,-8,,-9,,,
자본금,262,287,577,,592,597,601,
영업활동현금흐름,8,214,-213,,-63,-15,-18,
투자활동현금흐름,-573,-268,-237,,23,-29,-114,
재무활동현금흐름,898,-170,379,,33,69,147,
CAPEX,17,19,4,,2,0,4,
FCF,-9,196,-217,,-65,-15,-22,
이자발생부채,568,397,202,,219,145,301,
영업이익률,2.29,0.60,-24.96,,-11.04,-41.89,-3.00,
순이익률,-18.69,-19.09,-51.87,,-9.39,-49.86,-2.78,
ROE(%),-28.63,-29.14,-36.09,,-34.39,-27.75,-19.53,
ROA(%),-13.79,-14.85,-23.34,,-22.41,-19.68,-13.78,
부채비율,104.95,86.10,33.73,,38.81,26.44,45.09,
자본유보율,193.97,129.78,72.58,,69.25,62.78,62.73,
EPS(원),"-2,097","-1,957","-1,965",,-129,-172,-24,
PER(배),N/A,N/A,N/A,,N/A,N/A,N/A,
BPS(원),"7,351","5,719","4,304",,"4,226","4,063","4,069",
PBR(배),2.38,1.32,1.66,,1.43,1.45,1.52,
현금DPS(원),0,0,0,,0,0,0,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,,,0.00,
발행주식수(보통주),"10,479,342","11,493,104","23,074,475",,"23,670,300","23,862,607","24,054,914",
