0,1,2,3,4,5,6,7,8
엠게임(커뮤니케이션서비스),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,271,376,424,,126,118,137,
영업이익,36,72,106,,31,32,61,
영업이익(발표기준),36,72,106,,31,32,61,
세전계속사업이익,42,72,81,,56,61,75,
당기순이익,25,77,69,,49,53,53,
당기순이익(지배),27,79,68,,48,50,52,
당기순이익(비지배),-2,-2,1,,1,3,0,
자산총계,413,485,570,,636,678,731,
부채총계,89,86,106,,123,115,113,
자본총계,325,400,464,,513,563,618,
자본총계(지배),324,401,464,,512,559,614,
자본총계(비지배),,-1,0,,1,4,5,
자본금,98,98,98,,98,98,98,
영업활동현금흐름,17,79,124,,55,26,50,
투자활동현금흐름,-4,-46,-71,,16,50,-7,
재무활동현금흐름,-2,-11,-32,,-1,-1,-1,
CAPEX,19,8,5,,2,1,7,
FCF,-1,71,119,,53,25,43,
이자발생부채,29,21,10,,12,11,11,
영업이익률,13.35,19.26,24.99,,24.92,27.35,44.30,
순이익률,9.34,20.59,16.36,,38.60,44.70,38.59,
ROE(%),,21.89,15.71,,19.14,22.97,29.12,
ROA(%),,17.25,13.15,,15.92,19.64,25.17,
부채비율,27.29,21.41,22.85,,23.87,20.51,18.29,
자본유보율,247.98,327.87,397.59,,446.46,497.23,551.64,
EPS(원),139,406,348,,245,256,268,
PER(배),21.31,8.47,15.31,,20.17,15.75,11.09,
BPS(원),"1,659","2,050","2,441",,"2,695","2,939","3,229",
PBR(배),1.79,1.68,2.18,,3.43,3.15,2.76,
현금DPS(원),,,,,,,,
현금배당수익률,,,,,,,,
현금배당성향(%),0.00,0.00,0.00,,0.00,,0.00,
발행주식수(보통주),"19,543,877","19,543,877","19,543,877",,"19,543,877",,,
