0,1,2,3,4,5,6,7,8
휴온스블러썸(경기관련소비재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,234,250,362,,52,43,37,
영업이익,-1,8,-77,,-11,-1,0,
영업이익(발표기준),-1,8,-77,,-11,-1,0,
세전계속사업이익,-8,-61,-424,,-249,-1,0,
당기순이익,-1,-51,-378,,-249,0,0,
당기순이익(지배),-1,-51,-378,,-249,0,0,
당기순이익(비지배),,,,,,,,
자산총계,328,884,530,,700,469,470,
부채총계,109,259,218,,638,26,27,
자본총계,219,624,311,,62,442,443,
자본총계(지배),219,624,311,,62,442,443,
자본총계(비지배),,,,,,,,
자본금,39,47,69,,55,245,245,
영업활동현금흐름,40,-84,40,,-30,-8,1,
투자활동현금흐름,-60,-423,-14,,-180,212,-1,
재무활동현금흐름,47,562,-30,,189,-155,1,
CAPEX,48,8,2,,0,0,3,
FCF,-8,-92,38,,-30,-8,-2,
이자발생부채,80,105,144,,203,3,4,
영업이익률,-0.31,3.35,-21.27,,-21.92,-3.28,0.49,
순이익률,-0.29,-20.31,-104.37,,-477.05,-0.51,1.26,
ROE(%),,-12.02,-80.76,,-168.83,-90.62,-82.38,
ROA(%),,-8.37,-53.47,,-72.62,-68.94,-64.44,
부채비율,49.58,41.52,70.08,,"1,021.15",5.97,6.09,
자본유보율,456.29,"1,221.58",353.96,,13.05,80.33,80.52,
EPS(원),-11,-671,"-3,560",,"-2,263",0,1,
PER(배),N/A,N/A,N/A,,N/A,N/A,N/A,
BPS(원),"3,472","8,234","2,828",,566,902,903,
PBR(배),4.41,0.98,1.61,,8.05,5.05,5.04,
현금DPS(원),0,0,0,,,,,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,,,0.00,
발행주식수(보통주),"6,319,505","7,583,406","11,010,318",,"11,045,134","49,045,134","49,045,134",
