0,1,2,3,4,5,6,7,8
알리코제약(건강관리),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,953,"1,158","1,248",,314,344,351,
영업이익,74,125,106,,17,25,-6,
영업이익(발표기준),74,125,106,,17,25,-6,
세전계속사업이익,21,122,97,,25,28,-8,
당기순이익,12,100,84,,22,23,-4,
당기순이익(지배),12,100,84,,22,23,-4,
당기순이익(비지배),,,,,,,,
자산총계,"1,106","1,188","1,103",,"1,105","1,137","1,170",
부채총계,490,475,327,,318,326,363,
자본총계,615,713,776,,788,811,806,
자본총계(지배),615,713,776,,788,811,806,
자본총계(비지배),,,,,,,,
자본금,48,49,49,,52,77,77,
영업활동현금흐름,-23,131,45,,30,21,50,
투자활동현금흐름,-494,41,67,,34,-28,-51,
재무활동현금흐름,486,-75,-177,,-24,6,27,
CAPEX,116,25,94,,5,19,17,
FCF,-139,106,-48,,25,2,33,
이자발생부채,315,248,97,,73,90,118,
영업이익률,7.73,10.83,8.49,,5.28,7.20,-1.71,
순이익률,1.28,8.66,6.71,,6.88,6.67,-1.18,
ROE(%),2.99,15.10,11.25,,9.77,8.40,4.76,
ROA(%),1.45,8.75,7.31,,6.43,5.59,3.17,
부채비율,79.67,66.59,42.19,,40.31,40.23,45.06,
자본유보율,"1,193.20","1,395.98","1,525.25",,"1,473.11",987.17,981.50,
EPS(원),84,667,547,,141,150,-27,
PER(배),94.28,13.57,17.03,,16.17,24.23,33.14,
BPS(원),"4,132","4,735","5,143",,"5,225","5,376","5,347",
PBR(배),1.92,1.91,1.81,,1.49,1.93,1.53,
현금DPS(원),0,128,64,,0,0,0,
현금배당수익률,0.00,1.42,0.69,,0.00,,,
현금배당성향(%),0.00,19.11,11.44,,0.00,0.00,0.00,
발행주식수(보통주),"14,974,338","15,231,828","15,327,021",,"15,327,021","15,327,021","15,327,021",
