0,1,2,3,4,5,6,7,8
대한광통신(산업재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"1,672","1,543","1,361",,255,503,323,
영업이익,155,-96,-227,,-69,-26,-30,
영업이익(발표기준),155,-96,-227,,-69,-26,-30,
세전계속사업이익,130,-130,-226,,-49,1,-30,
당기순이익,213,-117,-274,,-49,-1,-31,
당기순이익(지배),215,-117,-274,,-49,-1,-31,
당기순이익(비지배),-2,,,,,,,
자산총계,"3,170","2,897","2,689",,"2,693","2,718","2,670",
부채총계,"1,260","1,103","1,163",,"1,215","1,243","1,227",
자본총계,"1,911","1,794","1,525",,"1,477","1,475","1,443",
자본총계(지배),"1,911","1,794","1,525",,"1,477","1,475","1,443",
자본총계(비지배),,,,,,,,
자본금,369,369,369,,369,369,369,
영업활동현금흐름,-83,-33,-123,,-29,7,-66,
투자활동현금흐름,-560,-214,-123,,78,-76,33,
재무활동현금흐름,"1,378",-168,70,,24,28,-2,
CAPEX,381,214,92,,21,-2,15,
FCF,-463,-247,-215,,-50,8,-81,
이자발생부채,864,747,823,,849,883,887,
영업이익률,9.27,-6.24,-16.65,,-27.07,-5.26,-9.26,
순이익률,12.73,-7.58,-20.13,,-19.07,-0.22,-9.74,
ROE(%),14.97,-6.32,-16.51,,-18.47,-14.06,-12.03,
ROA(%),9.00,-3.86,-9.81,,-10.86,-8.12,-6.70,
부채비율,65.92,61.48,76.27,,82.27,84.23,85.00,
자본유보율,418.14,386.53,313.29,,300.09,299.80,291.27,
EPS(원),314,-159,-372,,-66,-1,-43,
PER(배),16.23,N/A,N/A,,N/A,N/A,N/A,
BPS(원),"2,591","2,433","2,069",,"2,003","2,000","1,957",
PBR(배),1.97,1.36,1.87,,1.66,1.92,1.83,
현금DPS(원),,,,,,,,
현금배당수익률,,,,,,,,
현금배당성향(%),0.00,0.00,0.00,,0.00,,0.00,
발행주식수(보통주),"73,741,625","73,741,625","73,741,625",,"73,741,625","73,741,625",,
