0,1,2,3,4,5,6,7,8
현대바이오(경기관련소비재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,312,301,125,,20,23,25,
영업이익,21,26,-45,,-19,-18,-20,
영업이익(발표기준),21,26,-45,,-19,-18,-20,
세전계속사업이익,33,13,-84,,-18,-16,-27,
당기순이익,26,8,-86,,-20,-19,-26,
당기순이익(지배),26,8,-86,,-20,-19,-26,
당기순이익(비지배),,,,,,,,
자산총계,540,632,923,,942,957,928,
부채총계,135,162,411,,431,440,246,
자본총계,405,470,512,,511,518,682,
자본총계(지배),405,470,512,,511,518,682,
자본총계(비지배),,,,,,,,
자본금,169,173,180,,181,183,191,
영업활동현금흐름,50,92,75,,1,79,-25,
투자활동현금흐름,-46,-147,-268,,-58,-80,-101,
재무활동현금흐름,-21,79,330,,13,22,-2,
CAPEX,71,31,252,,2,32,1,
FCF,-21,61,-177,,-1,47,-27,
이자발생부채,93,135,371,,377,383,203,
영업이익률,6.66,8.49,-36.29,,-98.83,-77.14,-79.92,
순이익률,8.38,2.55,-68.79,,-103.16,-83.79,-105.23,
ROE(%),7.34,1.75,-17.53,,-18.08,-21.28,-21.21,
ROA(%),5.06,1.31,-11.07,,-12.14,-13.98,-14.21,
부채비율,33.41,34.57,80.22,,84.42,84.97,36.07,
자본유보율,201.00,232.78,239.02,,237.43,240.28,310.35,
EPS(원),80,22,-240,,-56,-53,-71,
PER(배),68.09,627.98,N/A,,N/A,N/A,N/A,
BPS(원),"1,201","1,356","1,426",,"1,412","1,416","1,783",
PBR(배),4.51,10.36,20.47,,30.48,25.60,19.44,
현금DPS(원),0,0,0,,0,0,0,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,,0.00,0.00,
발행주식수(보통주),"33,718,859","34,645,692","35,915,877",,"36,157,877","36,551,277","38,239,926",
