0,1,2,3,4,5,6,7,8
하나금융14호스팩(금융),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,,0,0,,0,0,0,
영업이익,,-1,0,,0,0,0,
영업이익(발표기준),,-1,0,,0,0,0,
세전계속사업이익,,-1,0,,0,0,0,
당기순이익,,0,0,,0,0,0,
당기순이익(지배),,0,0,,0,0,0,
당기순이익(비지배),,0,0,,0,0,0,
자산총계,,94,94,,95,94,94,
부채총계,,11,11,,12,12,12,
자본총계,,83,83,,83,83,83,
자본총계(지배),,83,83,,83,83,83,
자본총계(비지배),,,,,,,,
자본금,,4,4,,4,4,4,
영업활동현금흐름,,-1,0,,0,0,0,
투자활동현금흐름,,-80,-1,,0,0,0,
재무활동현금흐름,,90,0,,0,0,0,
CAPEX,,,,,,,,
FCF,,,,,,,,
이자발생부채,,11,11,,11,12,12,
영업이익률,,,,,,,,
순이익률,,,,,,,,
ROE(%),,,0.38,,0.23,0.08,-0.12,
ROA(%),,,0.33,,0.20,0.07,-0.10,
부채비율,,13.67,13.84,,14.03,13.98,14.04,
자본유보율,,"1,773.73","1,780.78",,"1,779.51","1,778.72","1,778.55",
EPS(원),,-48,7,,-1,-1,0,
PER(배),,N/A,294.27,,486.66,"1,509.98",N/A,
BPS(원),,"1,874","1,881",,"1,880","1,879","1,879",
PBR(배),,1.08,1.10,,1.12,1.13,1.16,
현금DPS(원),,0,,,,,,
현금배당수익률,,0.00,,,,,,
현금배당성향(%),,0.00,0.00,,0.00,,,
발행주식수(보통주),,"4,410,000","4,410,000",,"4,410,000","4,410,000","4,410,000",
