0,1,2,3,4,5,6,7,8
한국금융지주(금융),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"84,521","107,713","165,117",,"48,544","45,070","43,339",
영업이익,"6,427","9,418","8,564","15,084","4,850","3,433","4,178","2,580"
영업이익(발표기준),"6,427","9,418","8,564",,"4,850","3,433","4,178",
세전계속사업이익,"7,345","10,616","11,953","23,192","5,514","4,336","10,429","2,985"
당기순이익,"5,159","8,472","8,600","16,745","4,014","3,017","7,529","2,269"
당기순이익(지배),"5,296","8,452","8,635","16,759","4,018","3,026","7,524","2,192"
당기순이익(비지배),-136,20,-34,,-4,-9,4,
자산총계,"640,037","607,663","704,377","772,218","719,712","742,905","786,307","772,218"
부채총계,"591,057","557,333","648,054","700,116","660,538","680,316","715,331","700,116"
자본총계,"48,979","50,330","56,323","72,100","59,175","62,590","70,977","72,100"
자본총계(지배),"43,166","50,037","56,118","71,581","58,972","62,248","70,628","71,581"
자본총계(비지배),,293,205,,202,341,349,
자본금,"3,079","3,079","3,079","2,891","3,079","3,079","3,079","2,891"
영업활동현금흐름,"-30,052","-13,197","-21,832",,"-20,544","-9,306","-19,964",
투자활동현금흐름,"-18,301","-19,872","1,164",,"1,972",321,"4,361",
재무활동현금흐름,"50,271","34,117","31,315",,"14,172","9,148","22,312",
CAPEX,272,418,226,,59,25,37,
FCF,,,,,,,,
이자발생부채,"115,035","156,614","119,521",,"202,373","218,840","242,127",
영업이익률,7.60,8.74,5.19,,9.99,7.62,9.64,
순이익률,6.10,7.87,5.21,,8.27,6.69,17.37,
ROE(%),12.96,18.14,16.27,26.25,26.06,22.88,29.06,
ROA(%),0.92,1.36,1.31,2.27,1.92,1.79,2.36,
부채비율,"1,206.75","1,107.36","1,150.60",971.04,"1,116.25","1,086.95","1,007.84",971.04
자본유보율,"1,506.93","1,550.79","1,745.43",,"1,838.04","1,948.93","2,221.31",
EPS(원),"8,599","13,724","14,021","27,213","6,524","4,913","12,218","3,559"
PER(배),6.92,5.28,5.63,2.94,3.82,4.90,2.95,
BPS(원),"73,919","85,684","96,097","122,578","100,986","106,595","120,945","122,578"
PBR(배),0.80,0.84,0.82,0.65,0.85,0.97,0.71,0.65
현금DPS(원),"1,800","2,900","3,000","4,050",,,,
현금배당수익률,3.03,4.01,3.80,5.06,,,,
현금배당성향(%),19.92,20.08,20.33,13.47,,,0.00,
발행주식수(보통주),"55,725,992","55,725,992","55,725,992",,"55,725,992","55,725,992","55,725,992",
