0,1,2,3,4,5,6,7,8
옵티팜(건강관리),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,140,137,130,,34,33,33,
영업이익,-7,-12,-35,,-15,-14,-12,
영업이익(발표기준),-7,-12,-35,,-15,-14,-12,
세전계속사업이익,-6,-7,-24,,-12,-10,-9,
당기순이익,-6,-7,-24,,-12,-10,-9,
당기순이익(지배),-6,-7,-24,,-12,-10,-9,
당기순이익(비지배),,,,,,,,
자산총계,426,417,413,,409,405,402,
부채총계,72,61,75,,83,85,90,
자본총계,354,356,338,,326,320,312,
자본총계(지배),354,356,338,,326,320,312,
자본총계(비지배),,,,,,,,
자본금,71,72,72,,72,73,73,
영업활동현금흐름,12,4,-16,,-10,-4,-6,
투자활동현금흐름,-3,-60,-40,,-2,62,-131,
재무활동현금흐름,220,-6,11,,-1,3,6,
CAPEX,2,6,9,,3,2,2,
FCF,10,-2,-25,,-13,-6,-8,
이자발생부채,44,36,45,,44,43,48,
영업이익률,-4.99,-8.72,-26.47,,-43.73,-42.64,-36.87,
순이익률,-4.33,-4.80,-18.03,,-34.64,-31.78,-26.32,
ROE(%),-2.51,-1.85,-6.78,,-9.40,-10.57,-11.49,
ROA(%),-1.93,-1.55,-5.67,,-7.76,-8.62,-9.13,
부채비율,20.30,17.16,22.32,,25.53,26.38,29.01,
자본유보율,366.89,363.36,334.68,,318.17,308.30,296.22,
EPS(원),-48,-46,-163,,-83,-71,-60,
PER(배),N/A,N/A,N/A,,N/A,N/A,N/A,
BPS(원),"2,493","2,477","2,334",,"2,253","2,196","2,138",
PBR(배),3.69,3.65,6.51,,4.68,5.99,4.96,
현금DPS(원),0,0,0,,,,,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,,,0.00,
발행주식수(보통주),"14,217,258","14,377,758","14,474,458",,"14,474,458","14,589,458","14,589,458",
