0,1,2,3,4,5,6,7,8
사조대림(필수소비재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"9,371","13,297","17,181",,"4,407","4,357","4,730",
영업이익,363,496,494,,251,242,376,
영업이익(발표기준),363,496,494,,251,242,376,
세전계속사업이익,203,975,521,,205,251,338,
당기순이익,144,871,362,,143,190,238,
당기순이익(지배),99,826,338,,135,199,222,
당기순이익(비지배),45,45,23,,8,-9,17,
자산총계,"7,209","10,709","11,241",,"11,480","11,689","11,696",
부채총계,"4,046","6,470","6,725",,"6,801","6,794","6,555",
자본총계,"3,163","4,239","4,516",,"4,679","4,895","5,141",
자본총계(지배),"2,226","3,176","3,576",,"3,741","3,969","4,203",
자본총계(비지배),,"1,063",940,,938,926,938,
자본금,298,458,458,,458,458,458,
영업활동현금흐름,76,773,822,,365,-216,248,
투자활동현금흐름,-313,-416,-156,,-153,-29,59,
재무활동현금흐름,281,-269,-190,,90,163,-331,
CAPEX,362,521,396,,45,41,46,
FCF,-286,252,425,,320,-257,202,
이자발생부채,"2,323","3,794","3,666",,"3,786","3,963","3,646",
영업이익률,3.87,3.73,2.88,,5.70,5.55,7.94,
순이익률,1.53,6.55,2.10,,3.24,4.37,5.04,
ROE(%),4.56,30.57,10.02,,12.95,14.97,15.26,
ROA(%),2.05,9.72,3.29,,4.34,4.98,5.21,
부채비율,127.90,152.65,148.91,,145.36,138.79,127.49,
자본유보율,638.88,681.88,768.15,,796.97,841.85,897.96,
EPS(원),"1,663","10,553","3,691",,"1,472","2,170","2,416",
PER(배),14.55,1.52,4.42,,3.73,4.69,4.35,
BPS(원),"37,327","43,195","48,630",,"50,879","53,973","57,166",
PBR(배),0.65,0.37,0.34,,0.36,0.51,0.49,
현금DPS(원),150,150,200,,0,0,0,
현금배당수익률,0.62,0.94,1.23,,,,,
현금배당성향(%),9.02,1.34,4.35,,0.00,,0.00,
발행주식수(보통주),"5,960,575","9,164,467","9,164,467",,"9,164,467","9,164,467",,
