0,1,2,3,4,5,6,7,8
국일제지(소재),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,487,839,"1,001",,176,245,239,
영업이익,4,7,4,,-17,0,-11,
영업이익(발표기준),4,7,4,,-17,0,-11,
세전계속사업이익,-29,-427,31,,-31,-4,-17,
당기순이익,-23,-383,-5,,-31,-1,-17,
당기순이익(지배),-23,-383,-5,,-31,-1,-17,
당기순이익(비지배),,,,,,,,
자산총계,"1,137","1,255","1,273",,"1,312","1,335","1,325",
부채총계,580,815,581,,640,613,613,
자본총계,557,440,692,,672,722,712,
자본총계(지배),557,440,692,,672,722,712,
자본총계(비지배),,,,,,,,
자본금,116,123,126,,127,127,128,
영업활동현금흐름,-51,-18,61,,-32,-6,-44,
투자활동현금흐름,-8,-20,-40,,-29,-2,6,
재무활동현금흐름,43,54,-29,,56,33,10,
CAPEX,67,29,46,,19,1,1,
FCF,-118,-46,15,,-50,-8,-46,
이자발생부채,440,420,365,,421,415,419,
영업이익률,0.75,0.86,0.44,,-9.79,-0.05,-4.50,
순이익률,-4.63,-45.71,-0.48,,-17.47,-0.28,-7.08,
ROE(%),-3.98,,-0.84,,-8.70,-3.11,-5.40,
ROA(%),-2.05,,-0.38,,-4.05,-1.57,-2.75,
부채비율,104.05,185.27,83.95,,95.33,84.87,86.02,
자본유보율,375.94,257.91,366.01,,348.65,386.10,379.76,
EPS(원),-19,-321,-4,,-24,-1,-13,
PER(배),N/A,N/A,N/A,,N/A,N/A,N/A,
BPS(원),479,357,548,,531,567,558,
PBR(배),2.47,16.74,9.49,,10.93,10.08,9.34,
현금DPS(원),0,0,0,,0,,,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,0.00,,0.00,
발행주식수(보통주),"116,391,006","123,154,517","126,348,384",,"126,561,785","127,468,093","127,617,473",
