0,1,2,3,4,5,6,7,8
시스웍(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,224,149,196,,32,34,52,
영업이익,51,7,1,,-15,-28,-14,
영업이익(발표기준),51,7,1,,-15,-28,-14,
세전계속사업이익,56,21,21,,-18,-38,-18,
당기순이익,48,20,23,,-18,-37,-18,
당기순이익(지배),48,20,23,,-18,-37,-18,
당기순이익(비지배),,,,,,,,
자산총계,385,494,956,,956,"1,236","1,211",
부채총계,24,104,366,,385,706,695,
자본총계,361,390,589,,571,530,516,
자본총계(지배),361,390,589,,571,530,516,
자본총계(비지배),,,,,,,,
자본금,18,18,74,,74,74,75,
영업활동현금흐름,9,39,-118,,21,-19,-33,
투자활동현금흐름,-67,-96,-259,,-128,-215,-78,
재무활동현금흐름,-1,88,423,,-1,287,-2,
CAPEX,7,4,90,,52,108,24,
FCF,2,35,-207,,-32,-127,-56,
이자발생부채,7,81,262,,269,527,534,
영업이익률,22.59,4.52,0.37,,-47.72,-82.21,-27.50,
순이익률,21.52,13.25,11.72,,-57.45,-107.32,-35.34,
ROE(%),14.15,5.25,4.69,,0.68,-8.19,-11.75,
ROA(%),13.07,4.49,3.17,,0.45,-4.28,-7.05,
부채비율,6.75,26.65,62.16,,67.44,133.13,134.72,
자본유보율,"1,926.56","2,070.16",708.13,,683.53,633.83,610.75,
EPS(원),90,37,38,,-25,-50,-25,
PER(배),8.92,20.79,58.37,,384.65,N/A,N/A,
BPS(원),676,731,798,,773,717,694,
PBR(배),1.19,1.05,2.78,,2.44,2.86,2.61,
현금DPS(원),10,14,0,,0,0,0,
현금배당수익률,1.26,1.76,0.00,,,,,
현금배당성향(%),11.21,36.52,0.00,,,,0.00,
발행주식수(보통주),"53,312,757","53,312,757","74,356,685",,"74,356,685","74,356,685","74,800,958",
