0,1,2,3,4,5,6,7,8
제주맥주(필수소비재),"2018/12
									
(GAAP개별)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,75,73,216,,,72,89,
영업이익,-64,-95,-44,,,-23,-38,
영업이익(발표기준),-64,-95,-44,,,-23,-38,
세전계속사업이익,-73,-140,-106,,,-28,-38,
당기순이익,-73,-140,-106,,,-28,-38,
당기순이익(지배),-73,-140,-106,,,-28,-38,
당기순이익(비지배),,,,,,,,
자산총계,381,425,629,,,882,874,
부채총계,274,579,290,,,301,320,
자본총계,107,-154,339,,,581,554,
자본총계(지배),107,-154,339,,,581,554,
자본총계(비지배),,,,,,,,
자본금,117,80,237,,,280,282,
영업활동현금흐름,-51,-93,24,,,,-14,
투자활동현금흐름,-73,-46,-209,,,,-84,
재무활동현금흐름,140,125,195,,,,3,
CAPEX,27,72,43,,,,2,
FCF,-78,-165,-20,,,0,-16,
이자발생부채,246,499,190,,,185,182,
영업이익률,-85.37,-130.06,-20.39,,,-32.50,-42.55,
순이익률,-98.10,-190.73,-49.23,,,-38.66,-42.70,
ROE(%),-55.79,,,,,,,
ROA(%),-21.57,,,,,,,
부채비율,254.93,-375.30,85.36,,,51.91,57.67,
자본유보율,-8.35,-297.16,39.38,,,102.27,91.19,
EPS(원),-522,-962,-327,,,-54,-68,
PER(배),,,,,,,,
BPS(원),763,-908,716,,,"1,036",981,
PBR(배),0.00,0.00,0.00,,,4.05,3.01,
현금DPS(원),0,0,0,,0,0,0,
현금배당수익률,,,,,,,,
현금배당성향(%),0.00,0.00,0.00,,,0.00,0.00,
발행주식수(보통주),"13,028,710","15,942,980","47,383,030",,"47,383,030","56,072,890","56,495,461",
