0,1,2,3,4,5,6,7,8
SFA반도체(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"4,579","5,889","5,731","6,398","1,397","1,526","1,676","1,798"
영업이익,337,391,343,677,144,167,190,176
영업이익(발표기준),337,391,343,,144,167,190,
세전계속사업이익,193,264,209,671,145,155,209,
당기순이익,133,208,176,540,113,127,175,
당기순이익(지배),126,206,163,516,108,120,168,120
당기순이익(비지배),7,3,13,,5,7,7,
자산총계,"6,274","6,612","5,865","6,397","6,043","6,232","6,316","6,397"
부채총계,"3,396","3,454","2,317","2,254","2,319","2,384","2,201","2,254"
자본총계,"2,877","3,158","3,548","4,143","3,724","3,848","4,115","4,143"
자본총계(지배),"2,668","2,940","3,327","3,890","3,489","3,607","3,854","3,890"
자본총계(비지배),,219,221,,235,242,261,
자본금,708,714,825,825,825,825,825,825
영업활동현금흐름,363,795,833,908,179,277,258,
투자활동현금흐름,-391,-445,172,-205,-54,-441,248,
재무활동현금흐름,-346,-60,"-1,059",-527,-59,31,-390,
CAPEX,359,400,252,189,30,98,61,
FCF,4,395,581,637,149,179,197,
이자발생부채,"2,377","2,395","1,638",,"1,599","1,635","1,340",
영업이익률,7.36,6.64,5.98,10.58,10.28,10.92,11.36,9.79
순이익률,2.90,3.54,3.07,8.44,8.10,8.33,10.44,
ROE(%),4.86,7.34,5.22,14.30,5.96,8.25,11.35,
ROA(%),2.11,3.23,2.82,8.81,3.36,4.61,7.01,
부채비율,118.05,109.35,65.31,54.41,62.26,61.94,53.48,54.41
자본유보율,286.48,315.63,313.12,,326.24,340.77,361.09,
EPS(원),89,145,102,314,66,73,102,73
PER(배),15.27,29.66,56.81,21.19,60.87,42.83,24.99,
BPS(원),"1,900","2,076","2,029","2,372","2,128","2,200","2,350","2,372"
PBR(배),0.72,2.07,2.84,2.80,3.55,3.41,2.66,2.80
현금DPS(원),0,0,,0,,,,
현금배당수익률,0.00,0.00,,0.00,,,,
현금배당성향(%),0.00,0.00,0.00,,0.00,,0.00,
발행주식수(보통주),"141,121,631","142,292,274","164,460,303",,"164,460,303","164,460,303","164,460,303",
