0,1,2,3,4,5,6,7,8
에스에스알(IT),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,126,136,101,,23,25,19,
영업이익,11,6,-24,,-1,0,-1,
영업이익(발표기준),11,6,-24,,-1,0,-1,
세전계속사업이익,12,9,-17,,-1,1,-1,
당기순이익,12,11,-15,,0,1,0,
당기순이익(지배),12,11,-15,,0,1,0,
당기순이익(비지배),,,,,,,,
자산총계,275,282,259,,255,259,261,
부채총계,43,34,22,,20,21,20,
자본총계,232,247,237,,236,237,240,
자본총계(지배),232,247,237,,236,237,240,
자본총계(비지배),,,,,,,,
자본금,28,29,30,,30,30,30,
영업활동현금흐름,1,25,21,,12,5,5,
투자활동현금흐름,-102,-2,5,,-1,0,0,
재무활동현금흐름,110,-11,2,,0,0,2,
CAPEX,2,1,0,,1,0,0,
FCF,-1,23,20,,11,5,4,
이자발생부채,12,3,2,,1,1,2,
영업이익률,8.82,4.16,-23.64,,-5.38,0.57,-7.63,
순이익률,9.26,8.22,-14.59,,-2.01,3.55,-1.89,
ROE(%),7.19,4.69,-6.09,,-4.38,-3.96,0.86,
ROA(%),5.43,4.03,-5.46,,-4.11,-3.68,0.80,
부채비율,18.69,13.95,9.27,,8.27,8.87,8.39,
자본유보율,700.96,736.14,690.24,,688.67,691.65,697.88,
EPS(원),241,194,-253,,-8,15,-6,
PER(배),37.31,31.45,N/A,,N/A,N/A,164.61,
BPS(원),"4,096","4,265","3,993",,"3,979","4,005","4,056",
PBR(배),2.20,1.43,1.56,,1.60,1.77,1.41,
현금DPS(원),0,0,0,,0,0,,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,,,0.00,
발행주식수(보통주),"5,662,567","5,794,561","5,930,038",,"5,930,038","5,930,038","5,930,038",
