0,1,2,3,4,5,6,7,8
아시아종묘(건강관리),"2019/09
									
(IFRS연결)","2020/09
									
(IFRS연결)","2021/09
									
(IFRS연결)","2022/09(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,181,228,244,,98,50,54,
영업이익,-16,9,22,,28,-1,-4,
영업이익(발표기준),-16,9,22,,28,-1,-4,
세전계속사업이익,-26,-14,1,,29,-9,-4,
당기순이익,-41,-14,0,,30,-8,-4,
당기순이익(지배),-41,-14,0,,30,-8,-4,
당기순이익(비지배),0,0,0,,0,0,0,
자산총계,396,388,426,,433,421,426,
부채총계,249,234,207,,202,198,207,
자본총계,147,154,219,,231,223,219,
자본총계(지배),147,154,219,,231,223,219,
자본총계(비지배),0,0,0,,0,0,0,
자본금,46,48,53,,53,53,53,
영업활동현금흐름,-15,-8,18,,5,18,-7,
투자활동현금흐름,-85,0,-18,,-1,-17,1,
재무활동현금흐름,89,-6,18,,-18,-5,-1,
CAPEX,82,4,4,,0,1,1,
FCF,-97,-11,14,,5,16,-7,
이자발생부채,176,168,137,,140,136,137,
영업이익률,-8.64,4.08,9.08,,28.67,-1.67,-7.29,
순이익률,-22.83,-6.21,0.02,,30.84,-15.02,-7.58,
ROE(%),-24.64,-9.55,0.09,,-9.99,-8.03,0.09,
ROA(%),-11.26,-3.62,0.01,,-4.74,-3.87,0.01,
부채비율,169.65,152.39,94.31,,87.52,88.54,94.31,
자본유보율,219.80,219.43,314.62,,336.58,322.38,314.62,
EPS(원),-440,-151,2,,286,-71,-39,
PER(배),N/A,N/A,"4,523.09",,N/A,N/A,"4,523.09",
BPS(원),"1,562","1,591","2,066",,"2,175","2,103","2,066",
PBR(배),4.42,3.19,3.50,,2.85,3.51,3.50,
현금DPS(원),0,0,,,0,0,,
현금배당수익률,0.00,0.00,,,,,,
현금배당성향(%),0.00,0.00,0.00,,0.00,,0.00,
발행주식수(보통주),"9,215,539","9,661,909","10,619,969",,"10,619,969","10,619,969","10,619,969",
