0,1,2,3,4,5,6,7,8
에이비프로바이오(필수소비재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,589,319,493,,122,71,86,
영업이익,-41,-299,-61,,-17,-25,-10,
영업이익(발표기준),-41,-299,-61,,-17,-25,-10,
세전계속사업이익,-111,-371,-592,,-23,-66,47,
당기순이익,-116,-396,-616,,-23,-53,47,
당기순이익(지배),-111,-379,-590,,-19,-53,47,
당기순이익(비지배),-5,-18,-26,,-5,,,
자산총계,"1,765","2,029","1,660",,"1,661","1,734","1,687",
부채총계,609,837,278,,273,404,300,
자본총계,"1,156","1,192","1,382",,"1,389","1,330","1,387",
자본총계(지배),"1,069","1,174","1,391",,"1,402","1,330","1,387",
자본총계(비지배),,17,-9,,-14,,,
자본금,492,884,"1,257",,"1,257","1,257","1,257",
영업활동현금흐름,25,27,28,,10,-6,-7,
투자활동현금흐름,-76,-976,-4,,103,6,-61,
재무활동현금흐름,79,"1,034",93,,-1,147,-1,
CAPEX,13,28,3,,0,3,1,
FCF,12,-1,25,,10,-9,-7,
이자발생부채,489,414,114,,111,219,223,
영업이익률,-7.04,-93.69,-12.47,,-13.66,-34.45,-11.51,
순이익률,-19.67,-124.15,-125.03,,-19.13,-74.24,54.90,
ROE(%),-10.81,-33.76,-45.97,,-42.55,-31.48,-27.09,
ROA(%),-6.64,-20.90,-33.41,,-33.61,-25.34,-22.77,
부채비율,52.69,70.21,20.14,,19.64,30.34,21.63,
자본유보율,120.50,32.95,11.67,,10.20,5.83,9.57,
EPS(원),-139,-290,-276,,-7,-21,19,
PER(배),N/A,N/A,N/A,,N/A,N/A,N/A,
BPS(원),"1,085",664,553,,558,529,551,
PBR(배),0.72,1.21,3.32,,1.50,2.57,1.88,
현금DPS(원),0,0,0,,0,0,0,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,,,0.00,
발행주식수(보통주),"98,462,252","176,763,746","251,469,584",,"251,469,584","251,469,584","251,469,584",
