0,1,2,3,4,5,6,7,8
쇼박스(커뮤니케이션서비스),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,685,786,468,,30,13,253,
영업이익,52,19,-20,,-8,-15,39,
영업이익(발표기준),52,19,-20,,-8,-15,39,
세전계속사업이익,64,42,-30,,-4,-14,44,
당기순이익,44,33,-26,,-3,-11,34,
당기순이익(지배),44,33,-26,,-3,-11,34,
당기순이익(비지배),,,,,,,,
자산총계,"1,797","1,653","1,505",,"1,468","1,521","1,667",
부채총계,390,246,159,,125,189,300,
자본총계,"1,407","1,407","1,345",,"1,342","1,331","1,368",
자본총계(지배),"1,407","1,407","1,345",,"1,342","1,331","1,368",
자본총계(비지배),,,,,,,,
자본금,313,313,313,,313,313,313,
영업활동현금흐름,-519,-1,-344,,-27,49,177,
투자활동현금흐름,28,-13,369,,-10,-32,-100,
재무활동현금흐름,-31,-34,-34,,-1,-1,-1,
CAPEX,0,1,1,,0,0,0,
FCF,-519,-2,-345,,-27,49,177,
이자발생부채,0,20,17,,16,16,15,
영업이익률,7.65,2.47,-4.17,,-27.25,-114.98,15.39,
순이익률,6.35,4.14,-5.62,,-10.82,-86.19,13.62,
ROE(%),3.11,2.32,-1.91,,-3.60,-4.08,0.35,
ROA(%),2.27,1.89,-1.67,,-3.20,-3.68,0.30,
부채비율,27.73,17.48,11.83,,9.33,14.20,21.90,
자본유보율,349.18,348.13,329.60,,328.55,324.96,336.39,
EPS(원),70,52,-42,,-5,-18,55,
PER(배),43.29,74.52,N/A,,N/A,N/A,777.85,
BPS(원),"2,255","2,254","2,156",,"2,151","2,134","2,192",
PBR(배),1.33,1.72,1.57,,2.27,2.18,2.69,
현금DPS(원),50,50,,,,,,
현금배당수익률,1.66,1.29,,,,,,
현금배당성향(%),71.69,95.72,0.00,,0.00,,0.00,
발행주식수(보통주),"62,600,000","62,600,000","62,600,000",,"62,600,000",,,
