0,1,2,3,4,5,6,7,8
오스템임플란트(건강관리),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"4,601","5,650","6,316","8,148","1,715","2,015","2,133","2,302"
영업이익,310,429,981,"1,341",255,342,355,419
영업이익(발표기준),310,429,981,,255,342,355,
세전계속사업이익,180,293,"1,031","1,334",219,375,365,
당기순이익,63,-220,"1,035","1,026",145,281,316,330
당기순이익(지배),127,-163,"1,070","1,049",162,276,312,286
당기순이익(비지배),-64,-57,-35,,-17,4,3,
자산총계,"6,379","7,974","9,587","11,790","9,984","10,859","12,370","11,790"
부채총계,"5,239","7,150","7,702","8,881","8,033","8,602","9,780","8,881"
자본총계,"1,140",823,"1,885","2,910","1,951","2,257","2,590","2,910"
자본총계(지배),"1,086",800,"1,917","2,928","2,001","2,271","2,591","2,928"
자본총계(비지배),,23,-32,,-50,-14,-1,
자본금,71,71,71,70,71,71,71,70
영업활동현금흐름,412,673,"1,070","1,647",428,602,410,
투자활동현금흐름,-573,"-1,140",-563,-711,-254,-349,-636,
재무활동현금흐름,167,579,580,-43,-100,92,701,
CAPEX,331,"1,027",576,449,82,127,121,
FCF,81,-354,494,"1,457",345,474,289,
이자발생부채,"1,824","2,813","3,477",,"3,436","3,625","4,372",
영업이익률,6.73,7.59,15.53,16.46,14.88,16.99,16.63,18.21
순이익률,1.36,-3.89,16.39,12.59,8.43,13.93,14.79,14.36
ROE(%),11.45,-17.24,78.80,43.30,91.92,82.20,57.61,
ROA(%),1.05,-3.06,11.79,9.60,13.79,13.61,10.89,
부채비율,459.61,868.40,408.58,305.21,411.75,381.06,377.54,305.21
자본유보율,"1,964.47","1,706.83","3,250.42",,"3,356.81","3,722.65","4,156.84",
EPS(원),888,"-1,138","7,493","7,341","1,134","1,934","2,185","2,002"
PER(배),60.22,N/A,6.81,19.44,9.58,12.21,16.36,
BPS(원),"7,919","5,880","14,082","21,510","14,701","16,686","19,039","21,510"
PBR(배),6.76,7.19,3.62,6.63,5.78,6.81,7.03,6.63
현금DPS(원),0,0,630,630,0,,,
현금배당수익률,0.00,0.00,1.24,0.44,,,,
현금배당성향(%),0.00,0.00,8.01,8.58,0.00,,0.00,
발행주식수(보통주),"14,285,717","14,285,717","14,285,717",,"14,285,717","14,285,717","14,285,717",
