0,1,2,3,4,5,6,7,8
에스엠코어(산업재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,935,"1,281","1,040",,167,159,206,
영업이익,2,39,16,,-3,-3,-5,
영업이익(발표기준),2,39,16,,-3,-3,-5,
세전계속사업이익,11,46,0,,8,-4,4,
당기순이익,10,34,-6,,7,-4,4,
당기순이익(지배),15,34,-6,,7,-4,4,
당기순이익(비지배),-6,,,,,,,
자산총계,"1,056",998,929,,887,913,907,
부채총계,300,283,231,,197,226,216,
자본총계,756,715,698,,691,687,691,
자본총계(지배),756,715,698,,691,687,691,
자본총계(비지배),,,,,,,,
자본금,100,100,100,,100,100,100,
영업활동현금흐름,-44,-65,187,,12,-13,-95,
투자활동현금흐름,23,-29,-35,,-51,-9,0,
재무활동현금흐름,-10,15,2,,-30,3,8,
CAPEX,24,20,11,,0,5,0,
FCF,-69,-85,175,,12,-18,-96,
이자발생부채,0,32,58,,33,53,63,
영업이익률,0.24,3.01,1.50,,-1.97,-2.09,-2.35,
순이익률,1.03,2.65,-0.61,,4.24,-2.22,1.91,
ROE(%),2.00,4.62,-0.90,,-3.81,-1.14,-1.00,
ROA(%),0.94,3.31,-0.66,,-2.76,-0.86,-0.76,
부채비율,39.61,39.56,33.12,,28.48,32.95,31.27,
자본유보율,657.40,616.23,596.46,,589.26,585.47,589.17,
EPS(원),76,170,-32,,35,-18,20,
PER(배),114.54,64.83,N/A,,N/A,N/A,N/A,
BPS(원),"3,774","3,568","3,483",,"3,447","3,428","3,448",
PBR(배),2.29,3.08,2.10,,2.19,2.28,2.18,
현금DPS(원),50,70,70,,0,0,0,
현금배당수익률,0.58,0.64,0.96,,,,,
현금배당성향(%),66.22,41.25,-220.37,,0.00,0.00,0.00,
발행주식수(보통주),"20,033,946","20,033,946","20,033,946",,"20,033,946","20,033,946",,
