0,1,2,3,4,5,6,7,8
한국기업평가(산업재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,842,928,959,,227,402,214,
영업이익,254,316,327,,72,201,54,
영업이익(발표기준),254,316,327,,72,201,54,
세전계속사업이익,275,339,338,,75,202,56,
당기순이익,202,248,242,,58,149,42,
당기순이익(지배),162,204,200,,50,118,36,
당기순이익(비지배),40,44,42,,8,31,7,
자산총계,"1,307","1,603","1,506",,"1,546","1,626","1,638",
부채총계,281,359,384,,522,453,423,
자본총계,"1,026","1,244","1,123",,"1,024","1,173","1,215",
자본총계(지배),871,"1,071",936,,856,974,"1,010",
자본총계(비지배),,173,186,,167,198,205,
자본금,245,245,245,,245,245,245,
영업활동현금흐름,227,323,305,,-24,224,35,
투자활동현금흐름,4,-261,990,,5,-6,-18,
재무활동현금흐름,-213,-41,-416,,-2,-159,-2,
CAPEX,21,23,7,,0,0,,
FCF,207,300,299,,-24,224,35,
이자발생부채,0,18,15,,14,12,10,
영업이익률,30.15,34.12,34.11,,31.75,49.90,25.40,
순이익률,24.04,26.69,25.20,,25.46,37.11,19.83,
ROE(%),18.51,20.96,19.89,,25.81,23.81,23.50,
ROA(%),15.66,17.01,15.54,,15.50,16.91,17.38,
부채비율,27.40,28.86,34.16,,51.04,38.62,34.82,
자본유보율,295.62,375.77,301.99,,269.33,317.68,332.29,
EPS(원),"3,567","4,483","4,395",,"1,097","2,604",787,
PER(배),14.52,13.05,23.32,,19.59,18.47,16.78,
BPS(원),"19,525","24,012","20,985",,"19,195","21,845","22,646",
PBR(배),2.65,2.44,4.88,,4.62,4.03,3.61,
현금DPS(원),"2,360","8,618","2,907",,,,,
현금배당수익률,4.56,14.73,2.84,,,,,
현금배당성향(%),65.01,188.86,64.98,,0.00,,0.00,
발행주식수(보통주),"4,540,514","4,540,514","4,540,514",,"4,540,514",,,
