0,1,2,3,4,5,6,7,8
디아크(경기관련소비재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,434,630,614,,155,111,91,
영업이익,24,19,-101,,-19,-13,1,
영업이익(발표기준),24,19,-101,,-19,-13,1,
세전계속사업이익,-112,-63,"-1,667",,172,-974,2,
당기순이익,-66,-60,"-1,795",,169,"-1,083",-21,
당기순이익(지배),-66,-60,"-1,795",,169,"-1,083",-21,
당기순이익(비지배),,,,,,,,
자산총계,701,719,"4,710",,"4,417","4,290",408,
부채총계,439,472,"3,580",,"3,271","3,845",127,
자본총계,261,247,"1,130",,"1,146",444,280,
자본총계(지배),261,247,"1,130",,"1,146",444,280,
자본총계(비지배),,,,,,,,
자본금,106,112,157,,157,166,166,
영업활동현금흐름,14,-43,76,,"-2,182","1,996",34,
투자활동현금흐름,-69,-72,"-1,983",,118,186,-22,
재무활동현금흐름,290,-18,"2,043",,"1,832","-2,250",-41,
CAPEX,13,19,35,,8,-6,0,
FCF,1,-61,41,,"-2,190","2,002",33,
이자발생부채,174,165,426,,"2,313","3,709",62,
영업이익률,5.54,2.97,-16.39,,-12.36,-11.99,1.31,
순이익률,-15.27,-9.60,-292.34,,108.56,-976.07,-23.07,
ROE(%),,-23.79,-260.78,,-150.23,-314.55,-395.05,
ROA(%),,-8.52,-66.13,,-54.98,-38.83,-137.62,
부채비율,168.13,191.07,316.95,,285.56,865.59,45.47,
자본유보율,120.77,92.12,593.28,,269.71,138.49,128.10,
EPS(원),-181,-114,"-2,453",,214,"-1,337",-25,
PER(배),N/A,N/A,N/A,,N/A,N/A,N/A,
BPS(원),495,442,"1,435",,"1,455",535,338,
PBR(배),3.01,3.48,3.58,,2.67,7.27,11.52,
현금DPS(원),0,0,0,,0,0,0,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,0.00,0.00,0.00,
발행주식수(보통주),"52,788,688","55,950,318","78,724,637",,"78,724,637","83,006,958","83,006,958",
