0,1,2,3,4,5,6,7,8
오텍(경기관련소비재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"9,187","9,523","9,257",,"2,145","3,104","2,820",
영업이익,298,305,93,,34,62,10,
영업이익(발표기준),298,305,93,,34,62,10,
세전계속사업이익,215,198,85,,24,55,-22,
당기순이익,187,142,62,,19,44,-20,
당기순이익(지배),148,107,42,,10,31,-16,
당기순이익(비지배),39,35,20,,9,13,-4,
자산총계,"5,194","5,380","5,888",,"6,059","7,188","7,182",
부채총계,"3,369","3,479","3,935",,"4,105","5,190","5,217",
자본총계,"1,826","1,902","1,953",,"1,954","1,998","1,964",
자본총계(지배),"1,390","1,434","1,464",,"1,455","1,486","1,456",
자본총계(비지배),,468,490,,499,512,508,
자본금,77,77,77,,77,77,77,
영업활동현금흐름,345,-702,-163,,158,181,-294,
투자활동현금흐름,-28,-40,-66,,-19,-19,-57,
재무활동현금흐름,3,-24,536,,-32,363,589,
CAPEX,19,45,35,,3,15,27,
FCF,325,-747,-198,,155,166,-321,
이자발생부채,"1,520","1,629","2,248",,"2,225","2,618","3,235",
영업이익률,3.25,3.21,1.01,,1.60,1.98,0.36,
순이익률,2.04,1.49,0.67,,0.89,1.42,-0.72,
ROE(%),11.25,7.57,2.86,,3.28,2.28,-0.31,
ROA(%),3.80,2.68,1.10,,1.27,0.86,0.11,
부채비율,184.50,182.93,201.43,,210.09,259.75,265.64,
자본유보율,"1,731.21","1,853.70","1,891.97",,"1,880.15","1,920.31","1,899.86",
EPS(원),965,694,270,,63,201,-102,
PER(배),10.89,16.85,59.34,,43.11,59.63,N/A,
BPS(원),"9,312","9,907","10,112",,"10,050","10,264","10,142",
PBR(배),1.13,1.18,1.58,,1.31,1.27,1.14,
현금DPS(원),100,130,130,,,,,
현금배당수익률,0.95,1.11,0.81,,,,,
현금배당성향(%),10.06,17.62,45.35,,,,0.00,
발행주식수(보통주),"15,391,605","15,391,605","15,391,605",,"15,391,605","15,391,605",,
