0,1,2,3,4,5,6,7,8
블루콤(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,739,286,535,,155,139,207,
영업이익,1,-121,-42,,-6,-5,6,
영업이익(발표기준),1,-121,-42,,-6,-5,6,
세전계속사업이익,8,-1,-7,,9,1,28,
당기순이익,19,18,-5,,9,1,20,
당기순이익(지배),19,18,-5,,9,1,20,
당기순이익(비지배),,,,,,,,
자산총계,"1,723","1,739","1,758",,"1,793","1,827","1,878",
부채총계,61,71,104,,193,226,249,
자본총계,"1,662","1,668","1,655",,"1,600","1,600","1,629",
자본총계(지배),"1,662","1,668","1,655",,"1,600","1,600","1,629",
자본총계(비지배),,,,,,,,
자본금,96,96,96,,96,96,96,
영업활동현금흐름,-8,45,-56,,26,11,-35,
투자활동현금흐름,-303,-176,38,,-1,-7,4,
재무활동현금흐름,-9,,,,0,8,7,
CAPEX,13,2,7,,1,7,1,
FCF,-21,43,-63,,26,3,-36,
이자발생부채,0,0,0,,70,70,77,
영업이익률,0.11,-42.37,-7.82,,-3.61,-3.63,2.79,
순이익률,2.60,6.37,-0.97,,5.52,0.59,9.55,
ROE(%),1.16,1.09,-0.31,,1.89,2.52,2.28,
ROA(%),1.09,1.05,-0.30,,1.75,2.29,2.02,
부채비율,3.68,4.25,6.26,,12.09,14.15,15.29,
자본유보율,"1,619.22","1,637.43","1,633.01",,"1,641.94","1,642.79","1,593.05",
EPS(원),106,101,-29,,47,5,113,
PER(배),39.19,33.82,N/A,,44.53,40.53,43.39,
BPS(원),"9,186","9,221","9,149",,"9,374","9,378","9,545",
PBR(배),0.45,0.37,0.57,,0.81,0.98,0.95,
현금DPS(원),0,0,0,,0,0,,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,0.00,0.00,0.00,
발행주식수(보통주),"18,088,047","18,088,047","18,088,047",,"18,088,047","18,088,047","17,100,000",
