0,1,2,3,4,5,6,7,8
신세계(경기관련소비재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"51,857","63,942","47,693","61,498","13,200","13,953","16,671","17,723"
영업이익,"3,974","4,678",885,"4,985","1,236",962,"1,024","1,770"
영업이익(발표기준),"3,974","4,678",885,,"1,236",962,"1,024",
세전계속사업이익,"3,548","7,982","-1,185","5,268","1,213",403,"2,205","1,388"
당기순이익,"2,849","5,931",-691,"3,978",892,166,"1,889",940
당기순이익(지배),"2,390","5,264","-1,035","3,372",700,41,"1,756",866
당기순이익(비지배),459,667,344,,192,126,133,
자산총계,"111,013","130,185","127,691","134,521","130,661","130,149","137,104","134,521"
부채총계,"60,991","75,034","77,119","79,707","78,746","77,889","80,569","79,707"
자본총계,"50,022","55,151","50,573","54,813","51,915","52,260","56,535","54,813"
자본총계(지배),"34,691","39,265","34,424","37,844","35,521","35,655","37,153","37,844"
자본총계(비지배),,"15,886","16,149",,"16,394","16,605","19,383",
자본금,492,492,492,491,492,492,492,491
영업활동현금흐름,"3,313","7,899","5,524","8,296","2,843","2,384","2,738",
투자활동현금흐름,"-5,926",-715,"-3,891","-6,404","-1,198","-2,800","-2,313",
재무활동현금흐름,"4,383","-8,935",480,"-1,042",-579,133,-680,
CAPEX,"3,887","3,212","4,768","5,016",955,"1,808","1,499",
FCF,-574,"4,688",756,"2,906","1,888",576,"1,239",
이자발생부채,"32,803","45,417","49,301",,"48,419","47,982","47,051",
영업이익률,7.66,7.32,1.86,8.11,9.36,6.90,6.14,9.99
순이익률,5.49,9.28,-1.45,6.47,6.76,1.19,11.33,5.31
ROE(%),6.94,14.24,-2.81,9.33,-1.00,2.34,7.39,
ROA(%),2.68,4.92,-0.54,3.03,0.10,1.06,2.44,
부채비율,121.93,136.05,152.49,145.42,151.68,149.04,142.51,145.42
자본유보율,"5,762.54","6,741.18","6,370.64",,"6,595.91","6,602.43","6,959.29",
EPS(원),"24,274","53,472","-10,512","34,252","7,108",416,"17,832","8,801"
PER(배),10.55,5.40,N/A,7.21,N/A,34.84,9.91,
BPS(원),"352,681","399,182","349,962","384,733","361,115","362,478","377,705","384,733"
PBR(배),0.73,0.72,0.68,0.64,0.78,0.79,0.70,0.64
현금DPS(원),"2,000","2,000","1,500","2,146",0,0,0,
현금배당수익률,0.78,0.69,0.63,0.87,,,,
현금배당성향(%),8.23,3.74,-14.26,6.26,0.00,0.00,0.00,
발행주식수(보통주),"9,845,181","9,845,181","9,845,181",,"9,845,181","9,845,181","9,845,181",
