0,1,2,3,4,5,6,7,8
SK텔레콤(커뮤니케이션서비스),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"168,740","177,407","186,247","186,975","47,805","48,183","49,675","42,862"
영업이익,"12,018","11,082","13,493","14,382","3,888","3,966","4,000","2,336"
영업이익(발표기준),"12,018","11,082","13,493",,"3,888","3,966","4,000",
세전계속사업이익,"39,760","11,610","18,770","25,256","6,838","10,102","9,443","2,310"
당기순이익,"31,320","8,607","15,005","20,044","5,720","7,957","7,365","1,468"
당기순이익(지배),"31,279","8,887","15,044","20,237","5,583","7,658","7,842","1,247"
당기순이익(비지배),41,-280,-38,,137,299,-477,
자산총계,"423,691","452,024","479,070","437,759","477,615","500,576","516,775","437,759"
부채총계,"200,199","223,854","235,107","204,027","231,924","236,508","244,937","204,027"
자본총계,"223,492","228,169","243,962","233,732","245,691","264,068","271,838","233,732"
자본총계(지배),"224,708","229,502","237,439","222,408","238,972","255,034","262,685","222,408"
자본총계(비지배),,"-1,333","6,523",,"6,719","9,034","9,153",
자본금,446,446,446,346,446,446,446,346
영업활동현금흐름,"43,326","40,350","58,219","46,066","8,911","13,863","14,052",
투자활동현금흐름,"-40,477","-35,816","-42,504","14,364","-5,238","-10,193","-11,654",
재무활동현금흐름,"-2,383","-6,867","-14,576","-20,985","-5,106",-585,"-2,945",
CAPEX,"27,924","33,759","35,578","31,632","7,551","5,545","8,050",
FCF,"15,402","6,591","22,641","20,179","1,360","8,318","6,002",
이자발생부채,"100,761","119,788","125,800",,"125,331","129,206","131,741",
영업이익률,7.12,6.25,7.25,7.69,8.13,8.23,8.05,5.45
순이익률,18.56,4.85,8.06,10.72,11.96,16.51,14.83,3.43
ROE(%),15.52,3.91,6.44,8.80,7.53,8.54,9.94,
ROA(%),8.26,1.97,3.22,4.37,3.84,4.44,5.02,
부채비율,89.58,98.11,96.37,87.29,94.40,89.56,90.10,87.29
자본유보율,"56,140.21","56,328.70","58,016.08",,"57,778.41","55,098.24","56,504.27",
EPS(원),"7,748","2,201","3,726","5,750","1,383","2,031","2,176",465
PER(배),6.96,21.62,12.77,9.81,12.67,12.15,10.05,
BPS(원),"62,532","62,760","66,577","102,218","67,164","71,679","73,829","102,218"
PBR(배),0.86,0.76,0.71,0.55,0.82,0.89,0.88,0.55
현금DPS(원),"2,000","2,000","2,000","3,199",0,500,500,
현금배당수익률,3.71,4.20,4.20,5.67,0.00,0.78,0.77,
현금배당성향(%),22.94,82.15,47.53,34.59,0.00,23.23,22.69,
발행주식수(보통주),"403,728,555","403,728,555","403,728,555",,"403,728,555","360,300,715","360,300,715",
