0,1,2,3,4,5,6,7,8
양지사(산업재),"2019/06
									
(IFRS별도)","2020/06
									
(IFRS별도)","2021/06
									
(IFRS별도)","2022/06(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,527,489,444,,60,81,99,
영업이익,25,17,-21,,-24,-38,15,
영업이익(발표기준),25,17,-21,,-24,-38,15,
세전계속사업이익,26,"1,584",13,,-15,-34,16,
당기순이익,23,"1,207",13,,-15,-21,16,
당기순이익(지배),23,"1,207",13,,-15,-21,16,
당기순이익(비지배),,,,,,,,
자산총계,892,"2,383","2,100",,"2,034","2,100","2,056",
부채총계,211,495,205,,119,205,152,
자본총계,681,"1,889","1,895",,"1,916","1,895","1,904",
자본총계(지배),681,"1,889","1,895",,"1,916","1,895","1,904",
자본총계(비지배),,,,,,,,
자본금,80,80,80,,80,80,80,
영업활동현금흐름,-16,-14,-360,,22,-30,-34,
투자활동현금흐름,-36,70,249,,83,-95,105,
재무활동현금흐름,56,-57,108,,-109,124,-71,
CAPEX,38,16,42,,31,1,2,
FCF,-54,-30,-402,,-9,-31,-36,
이자발생부채,101,62,152,,28,152,88,
영업이익률,4.65,3.39,-4.64,,-40.10,-46.45,14.87,
순이익률,4.40,247.07,2.97,,-25.09,-25.70,16.31,
ROE(%),3.44,93.94,0.70,,2.38,0.75,0.89,
ROA(%),2.71,73.70,0.59,,2.06,0.63,0.76,
부채비율,30.98,26.18,10.83,,6.19,10.83,7.96,
자본유보율,780.27,"2,292.18","2,299.44",,"2,325.59","2,299.44","2,311.08",
EPS(원),145,"7,553",83,,-94,-131,101,
PER(배),71.39,1.28,161.78,,42.09,150.84,112.27,
BPS(원),"4,957","13,751","13,794",,"13,946","13,794","13,861",
PBR(배),2.09,0.70,0.97,,0.85,0.97,0.86,
현금DPS(원),50,50,50,,0,50,,
현금배당수익률,0.48,0.52,0.37,,,,,
현금배당성향(%),29.65,0.57,52.08,,0.00,-32.89,,
발행주식수(보통주),"15,980,000","15,980,000",,,"15,980,000",,,
