0,1,2,3,4,5,6,7,8
캐리소프트(커뮤니케이션서비스),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,100,97,62,69,16,17,13,
영업이익,-4,-17,-24,,-5,-5,-6,
영업이익(발표기준),-4,-17,-24,,-5,-5,-6,
세전계속사업이익,-23,-24,-34,-27,-3,-6,-7,
당기순이익,-22,-20,-40,-21,-3,-6,-7,
당기순이익(지배),-22,-20,-43,-22,-4,-6,-7,
당기순이익(비지배),,,3,,1,0,0,
자산총계,122,211,186,,180,184,177,
부채총계,98,34,49,,46,50,50,
자본총계,24,178,136,,134,134,127,
자본총계(지배),24,178,135,,131,131,124,
자본총계(비지배),,,2,,3,3,4,
자본금,24,34,34,,34,34,34,
영업활동현금흐름,1,-17,-2,,-7,5,-5,
투자활동현금흐름,-31,-64,14,,1,-6,5,
재무활동현금흐름,10,82,-12,,-1,5,-2,
CAPEX,24,8,2,,0,0,0,
FCF,-22,-25,-4,,-7,5,-5,
이자발생부채,76,27,19,,20,19,18,
영업이익률,-3.73,-17.62,-39.18,,-30.54,-30.52,-49.72,
순이익률,-21.95,-20.12,-64.48,-30.44,-17.99,-31.67,-52.95,
ROE(%),,-19.45,-27.56,,-28.98,-27.87,-30.38,
ROA(%),,-11.74,-20.26,,-20.47,-17.94,-20.36,
부채비율,416.16,19.06,35.98,,34.63,37.27,39.48,
자본유보율,54.39,443.97,316.87,,304.91,301.84,280.89,
EPS(원),-413,-340,-636,-321,-60,-83,-105,
PER(배),,N/A,N/A,N/A,N/A,N/A,N/A,
BPS(원),442,"2,685","2,035",,"1,976","1,935","1,831",
PBR(배),0.00,2.95,2.47,,3.96,14.63,6.06,
현금DPS(원),0,0,0,,0,0,0,
현금배당수익률,,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,,,0.00,
발행주식수(보통주),"4,823,900","6,761,196","6,761,196",,"6,761,196","6,900,196","6,900,196",
