0,1,2,3,4,5,6,7,8
지니너스(건강관리),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09(E)
									
(IFRS별도)"
매출액,,14,38,,,,,
영업이익,,-14,-38,,,,,
영업이익(발표기준),,-14,-38,,,,,
세전계속사업이익,,-31,-92,,,,,
당기순이익,,-31,-92,,,,,
당기순이익(지배),,-31,-92,,,,,
당기순이익(비지배),,,,,,,,
자산총계,,130,304,,304,,243,
부채총계,,152,416,,416,,71,
자본총계,,-22,-112,,-112,,172,
자본총계(지배),,-22,-112,,-112,,172,
자본총계(비지배),,,,,,,,
자본금,,5,27,,27,,44,
영업활동현금흐름,,-23,18,,,,,
투자활동현금흐름,,-77,-120,,,,,
재무활동현금흐름,,117,157,,,,,
CAPEX,,48,16,,,,,
FCF,,-72,2,,0,,0,
이자발생부채,,90,177,,177,,35,
영업이익률,,-103.13,-99.22,,,,,
순이익률,,-224.89,-241.18,,,,,
ROE(%),,,136.14,,,,,
ROA(%),,,-42.19,,,,,
부채비율,,-684.71,-370.82,,-370.82,,41.01,
자본유보율,,-516.48,-472.69,,-472.69,,273.54,
EPS(원),,-466,"-1,183",,,,,
PER(배),,,,,,,,
BPS(원),,-322,"-1,265",,"-1,265",,"1,941",
PBR(배),,0.00,0.00,,0.00,,0.00,
현금DPS(원),0,0,0,,0,0,0,
현금배당수익률,,,,,,,,
현금배당성향(%),,,,,,,,
발행주식수(보통주),"5,331,545","5,331,545","5,331,545",,"5,331,545","5,331,545","8,869,315",
