0,1,2,3,4,5,6,7,8
솔본(건강관리),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,844,803,820,,343,175,200,
영업이익,153,3,73,,173,4,6,
영업이익(발표기준),153,3,73,,173,4,6,
세전계속사업이익,114,64,71,,209,28,52,
당기순이익,101,58,51,,209,21,40,
당기순이익(지배),99,18,14,,189,4,19,
당기순이익(비지배),1,40,37,,20,18,21,
자산총계,"1,973","2,081","2,178",,"2,395","2,431","2,477",
부채총계,197,251,326,,325,340,300,
자본총계,"1,776","1,830","1,852",,"2,070","2,091","2,177",
자본총계(지배),"1,388","1,403","1,387",,"1,585","1,588","1,652",
자본총계(비지배),,428,465,,485,503,525,
자본금,137,137,137,,137,137,137,
영업활동현금흐름,57,137,178,,-12,69,50,
투자활동현금흐름,-147,-78,27,,-37,-196,-120,
재무활동현금흐름,-53,-16,-9,,-5,-4,-4,
CAPEX,4,17,12,,1,4,2,
FCF,53,120,166,,-13,64,48,
이자발생부채,11,39,38,,33,39,38,
영업이익률,18.15,0.39,8.86,,50.61,2.47,2.86,
순이익률,11.92,7.19,6.26,,61.03,12.23,20.16,
ROE(%),7.46,1.27,1.04,,20.00,13.56,14.96,
ROA(%),5.23,2.85,2.41,,15.56,11.41,13.35,
부채비율,11.06,13.72,17.59,,15.68,16.27,13.80,
자본유보율,"1,018.16","1,031.21","1,041.74",,"1,179.91","1,182.64","1,196.61",
EPS(원),363,65,53,,691,13,70,
PER(배),12.30,62.11,114.31,,9.13,8.54,6.71,
BPS(원),"5,406","5,465","5,403",,"6,174","6,186","6,435",
PBR(배),0.83,0.74,1.12,,1.57,1.03,0.87,
현금DPS(원),,,,,,,,
현금배당수익률,,,,,,,,
현금배당성향(%),0.00,0.00,0.00,,,,0.00,
발행주식수(보통주),"27,345,997","27,345,997","27,345,997",,"27,345,997",,,
