0,1,2,3,4,5,6,7,8
대유(소재),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,287,297,336,,125,117,89,
영업이익,70,53,46,,46,40,20,
영업이익(발표기준),70,53,46,,46,40,20,
세전계속사업이익,74,60,59,,45,25,15,
당기순이익,61,49,50,,36,20,13,
당기순이익(지배),61,49,50,,36,20,13,
당기순이익(비지배),,,,,,,,
자산총계,679,724,944,,"1,072","1,203","1,267",
부채총계,71,91,284,,327,401,452,
자본총계,609,633,659,,745,802,815,
자본총계(지배),609,633,659,,745,802,815,
자본총계(비지배),,,,,,,,
자본금,45,45,45,,47,71,71,
영업활동현금흐름,43,60,61,,-53,-37,65,
투자활동현금흐름,-217,-134,175,,-389,-79,-41,
재무활동현금흐름,258,-24,147,,64,96,-1,
CAPEX,1,24,16,,3,4,39,
FCF,42,36,45,,-56,-42,26,
이자발생부채,2,9,120,,142,246,254,
영업이익률,24.50,17.97,13.69,,36.76,33.84,22.15,
순이익률,21.07,16.55,14.80,,28.68,17.31,14.33,
ROE(%),13.43,7.91,7.71,,7.76,5.78,6.28,
ROA(%),11.62,7.00,5.97,,5.82,4.25,4.51,
부채비율,11.59,14.31,43.16,,43.92,50.01,55.43,
자본유보율,"1,108.23","1,161.73","1,222.64",,"1,352.40",948.95,966.86,
EPS(원),497,322,327,,229,128,80,
PER(배),21.58,21.21,23.38,,24.59,30.38,22.40,
BPS(원),"4,483","4,661","4,855",,"5,260","5,662","5,752",
PBR(배),2.69,1.65,1.77,,1.84,1.63,1.31,
현금DPS(원),131,149,0,,0,0,0,
현금배당수익률,1.22,2.17,0.00,,,,,
현금배당성향(%),32.88,46.07,0.00,,0.00,,0.00,
발행주식수(보통주),"15,234,635","15,234,635","15,234,635",,"15,894,347","15,894,347","15,894,347",
