0,1,2,3,4,5,6,7,8
카프로(소재),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,"5,793","4,402","2,547",,"1,313","1,475","1,397",
영업이익,156,-474,-595,,24,20,-69,
영업이익(발표기준),156,-474,-595,,24,20,-69,
세전계속사업이익,138,-623,-616,,24,16,-75,
당기순이익,100,-828,-614,,24,13,-75,
당기순이익(지배),100,-828,-614,,24,13,-75,
당기순이익(비지배),,,,,,,,
자산총계,"4,331","3,644","3,121",,"3,343","3,660","3,918",
부채총계,"1,634","1,799","1,883",,"2,073","2,380","2,712",
자본총계,"2,697","1,845","1,238",,"1,270","1,280","1,206",
자본총계(지배),"2,697","1,845","1,238",,"1,270","1,280","1,206",
자본총계(비지배),,,,,,,,
자본금,200,200,200,,200,200,200,
영업활동현금흐름,88,222,-417,,-163,-338,-120,
투자활동현금흐름,21,-27,-180,,-9,-13,-41,
재무활동현금흐름,-70,209,184,,60,239,299,
CAPEX,28,258,183,,9,12,41,
FCF,60,-36,-601,,-173,-350,-162,
이자발생부채,793,"1,053","1,224",,"1,314","1,518","1,818",
영업이익률,2.70,-10.76,-23.35,,1.81,1.37,-4.94,
순이익률,1.73,-18.81,-24.10,,1.85,0.89,-5.34,
ROE(%),3.77,-36.47,-39.82,,-29.89,-17.16,-12.68,
ROA(%),2.24,-20.77,-18.15,,-13.09,-6.91,-4.57,
부채비율,60.59,97.49,152.15,,163.20,185.91,224.96,
자본유보율,"1,046.04",620.16,316.49,,332.67,337.70,300.38,
EPS(원),251,"-2,070","-1,535",,61,33,-187,
PER(배),17.27,N/A,N/A,,N/A,N/A,N/A,
BPS(원),"6,742","4,613","3,095",,"3,175","3,201","3,014",
PBR(배),0.64,0.67,1.25,,1.25,1.55,1.68,
현금DPS(원),50,0,0,,0,0,,
현금배당수익률,1.15,0.00,0.00,,,,,
현금배당성향(%),19.91,0.00,0.00,,0.00,,,
발행주식수(보통주),"40,000,000","40,000,000","40,000,000",,"40,000,000","40,000,000","40,000,000",
