0,1,2,3,4,5,6,7,8
무림SP(소재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"1,403","1,379","1,254",,321,336,314,
영업이익,19,12,66,,24,45,8,
영업이익(발표기준),19,12,66,,24,45,8,
세전계속사업이익,123,-37,30,,10,79,-1,
당기순이익,114,14,18,,7,64,0,
당기순이익(지배),112,14,18,,7,63,-2,
당기순이익(비지배),2,1,0,,0,0,1,
자산총계,"3,219","2,987","2,966",,"2,948","3,013","3,068",
부채총계,"1,164",937,905,,883,878,931,
자본총계,"2,054","2,051","2,061",,"2,065","2,135","2,137",
자본총계(지배),"2,039","2,037","2,047",,"2,051","2,121","2,121",
자본총계(비지배),,13,14,,14,14,15,
자본금,111,111,111,,111,111,111,
영업활동현금흐름,-96,74,171,,15,21,-90,
투자활동현금흐름,79,-100,-27,,8,7,5,
재무활동현금흐름,79,-49,-48,,-6,4,59,
CAPEX,12,14,26,,1,2,4,
FCF,-108,59,145,,14,20,-93,
이자발생부채,611,470,420,,418,426,493,
영업이익률,1.37,0.86,5.27,,7.56,13.50,2.62,
순이익률,8.09,1.03,1.43,,2.09,18.96,-0.16,
ROE(%),5.63,0.66,0.86,,0.47,1.48,2.08,
ROA(%),3.62,0.46,0.60,,0.33,1.04,1.50,
부채비율,56.68,45.67,43.89,,42.77,41.13,43.59,
자본유보율,"1,606.93","1,605.07","1,615.71",,"1,616.69","1,678.93","1,677.06",
EPS(원),505,61,79,,30,287,-9,
PER(배),5.35,37.01,39.63,,86.16,28.55,17.02,
BPS(원),"9,212","9,203","9,248",,"9,265","9,582","9,583",
PBR(배),0.29,0.25,0.34,,0.40,0.42,0.35,
현금DPS(원),35,35,25,,,,,
현금배당수익률,1.30,1.55,0.79,,,,,
현금배당성향(%),6.93,57.20,31.45,,0.00,,0.00,
발행주식수(보통주),"22,137,500","22,137,500","22,137,500",,"22,137,500",,,
