0,1,2,3,4,5,6,7,8
모비스(건강관리),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,25,122,139,,38,38,34,
영업이익,-15,-18,-4,,0,-1,-10,
영업이익(발표기준),-15,-18,-4,,0,-1,-10,
세전계속사업이익,0,-5,13,,5,3,-17,
당기순이익,-4,-7,1,,3,3,-16,
당기순이익(지배),-3,-7,-14,,1,-1,-14,
당기순이익(비지배),0,0,16,,3,4,-2,
자산총계,276,428,471,,472,751,709,
부채총계,32,95,137,,135,206,181,
자본총계,244,333,334,,337,544,528,
자본총계(지배),242,259,240,,241,317,303,
자본총계(비지배),,75,94,,96,227,225,
자본금,32,32,32,,32,32,32,
영업활동현금흐름,-3,-6,25,,-9,-4,-14,
투자활동현금흐름,-47,-107,4,,0,0,-200,
재무활동현금흐름,102,56,32,,-1,279,-2,
CAPEX,28,1,1,,,0,5,
FCF,-31,-7,24,,-9,-4,-19,
이자발생부채,20,23,47,,48,101,89,
영업이익률,-59.00,-14.50,-2.83,,0.46,-3.36,-31.01,
순이익률,-14.17,-5.79,0.89,,8.98,6.59,-48.53,
ROE(%),,-2.68,-5.79,,-0.41,-1.67,-6.43,
ROA(%),,-2.01,0.27,,3.66,1.77,-0.98,
부채비율,12.98,28.55,40.92,,39.98,37.86,34.23,
자본유보율,714.17,764.30,711.76,,714.14,949.69,906.62,
EPS(원),-11,-21,-45,,2,-3,-43,
PER(배),N/A,N/A,N/A,,N/A,N/A,N/A,
BPS(원),777,829,770,,772,"1,016",961,
PBR(배),5.67,2.75,3.31,,3.69,2.87,2.46,
현금DPS(원),0,0,0,,,,,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,,,0.00,
발행주식수(보통주),"32,171,314","32,171,314","32,171,314",,"32,171,314","32,171,314","32,171,314",
