0,1,2,3,4,5,6,7,8
성문전자(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,413,359,379,,92,155,124,
영업이익,8,-16,-6,,4,14,5,
영업이익(발표기준),8,-16,-6,,4,14,5,
세전계속사업이익,2,-18,-10,,5,15,7,
당기순이익,2,-18,-10,,4,13,5,
당기순이익(지배),2,-19,-10,,4,13,5,
당기순이익(비지배),0,0,0,,0,0,0,
자산총계,433,425,404,,410,434,523,
부채총계,139,151,138,,139,147,224,
자본총계,294,274,265,,271,287,299,
자본총계(지배),292,272,263,,269,284,296,
자본총계(비지배),,2,2,,2,2,3,
자본금,100,100,100,,100,100,100,
영업활동현금흐름,10,20,5,,2,8,11,
투자활동현금흐름,-68,-16,5,,-3,-2,-48,
재무활동현금흐름,24,-9,-4,,-1,-6,96,
CAPEX,38,48,2,,2,1,15,
FCF,-28,-28,3,,1,7,-4,
이자발생부채,72,64,58,,58,52,150,
영업이익률,2.03,-4.33,-1.68,,4.04,9.22,4.06,
순이익률,0.47,-5.15,-2.53,,4.84,8.28,4.35,
ROE(%),0.70,-6.57,-3.63,,-1.99,2.32,5.52,
ROA(%),0.45,-4.31,-2.31,,-1.24,1.62,3.45,
부채비율,47.34,55.08,52.11,,51.24,51.14,75.07,
자본유보율,215.83,195.09,185.76,,188.92,202.37,209.50,
EPS(원),10,-92,-48,,22,63,26,
PER(배),259.69,N/A,N/A,,N/A,88.27,31.09,
BPS(원),"1,549","1,445","1,397",,"1,429","1,509","1,573",
PBR(배),1.71,1.49,1.33,,1.49,1.89,1.55,
현금DPS(원),0,0,0,,0,0,0,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),1.47,-0.16,-0.31,,0.00,,0.00,
발행주식수(보통주),"19,486,857","19,486,857","19,486,857",,"19,486,857","19,486,857","19,486,857",
