0,1,2,3,4,5,6,7,8
네오이뮨텍(Reg.S)(건강관리),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,,,,,,,,
영업이익,-77,-162,-313,,-108,-137,-127,
영업이익(발표기준),-77,-162,-313,,-108,-137,-127,
세전계속사업이익,-70,-142,-304,,-108,-137,-125,
당기순이익,-70,-142,-305,,-108,-137,-126,
당기순이익(지배),-70,-142,-305,,-108,-137,-126,
당기순이익(비지배),,,,,,,,
자산총계,548,"1,213",956,,"2,040","1,919","1,938",
부채총계,8,54,114,,162,155,194,
자본총계,540,"1,159",842,,"1,879","1,764","1,744",
자본총계(지배),540,"1,159",842,,"1,879","1,764","1,744",
자본총계(비지배),,,,,,,,
자본금,0,0,0,,0,0,0,
영업활동현금흐름,-66,-148,-289,,-107,-59,-87,
투자활동현금흐름,6,-42,42,,-4,-9,-5,
재무활동현금흐름,379,726,0,,"1,135",-40,51,
CAPEX,1,4,11,,3,10,6,
FCF,-67,-152,-300,,-110,-68,-93,
이자발생부채,0,28,29,,34,33,34,
영업이익률,,,,,,,,
순이익률,,,,,,,,
ROE(%),,-16.71,-30.44,,,-29.88,-34.78,
ROA(%),,-16.12,-28.08,,,-27.65,-31.55,
부채비율,1.49,4.64,13.56,,8.62,8.79,11.10,
자본유보율,"3,606,527.92","5,990,852.65","4,424,067.30",,"8,160,092.56","7,537,761.15","6,972,679.16",
EPS(원),-117,-172,-369,,-125,-139,-128,
PER(배),,,,,N/A,N/A,N/A,
BPS(원),656,"1,408","1,018",,"1,909","1,792","1,772",
PBR(배),0.00,0.00,0.00,,5.89,5.94,5.70,
현금DPS(원),0,0,0,,0,0,0,
현금배당수익률,,,,,,,,
현금배당성향(%),0.00,0.00,0.00,,0.00,0.00,0.00,
발행주식수(보통주),"82,325,340","82,325,340","82,725,340",,"98,392,010","98,392,010","98,417,010",
