0,1,2,3,4,5,6,7,8
휴니드(산업재),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,"2,613","1,947","1,981",,202,927,638,
영업이익,299,88,106,,-21,80,52,
영업이익(발표기준),299,88,106,,-21,80,52,
세전계속사업이익,273,93,73,,6,82,50,
당기순이익,265,80,57,,1,66,35,
당기순이익(지배),265,80,57,,1,66,35,
당기순이익(비지배),,,,,,,,
자산총계,"2,273","2,610","2,505",,"2,808","2,692","2,502",
부채총계,"1,187","1,451","1,312",,"1,615","1,430","1,206",
자본총계,"1,086","1,158","1,193",,"1,193","1,262","1,296",
자본총계(지배),"1,086","1,158","1,193",,"1,193","1,262","1,296",
자본총계(비지배),,,,,,,,
자본금,706,706,706,,706,706,706,
영업활동현금흐름,512,-125,354,,-282,217,-115,
투자활동현금흐름,-542,393,35,,-14,-8,-5,
재무활동현금흐름,-57,-7,-8,,-3,-7,0,
CAPEX,18,22,19,,13,8,2,
FCF,493,-147,335,,-296,209,-117,
이자발생부채,126,118,141,,133,125,122,
영업이익률,11.46,4.50,5.34,,-10.45,8.58,8.08,
순이익률,10.13,4.09,2.88,,0.44,7.13,5.44,
ROE(%),24.28,7.10,4.86,,5.20,13.04,16.20,
ROA(%),14.18,3.26,2.23,,2.28,5.71,7.60,
부채비율,109.31,125.27,109.94,,135.32,113.31,93.09,
자본유보율,63.10,73.40,81.13,,81.15,90.93,95.71,
EPS(원),"1,876",564,405,,6,468,246,
PER(배),4.26,12.89,14.08,,20.01,7.59,5.56,
BPS(원),"8,025","8,562","9,114",,"9,115","9,642","9,900",
PBR(배),1.00,0.85,0.63,,0.94,0.86,0.77,
현금DPS(원),,,,,,,,
현금배당수익률,,,,,,,,
현금배당성향(%),0.00,0.00,0.00,,,,,
발행주식수(보통주),"14,116,015","14,116,015","14,116,015",,"14,116,015","14,116,015","14,116,015",
