0,1,2,3,4,5,6,7,8
동아에스티(건강관리),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"5,674","6,123","5,867","5,984","1,409","1,475","1,519","1,582"
영업이익,394,566,340,331,9,79,116,128
영업이익(발표기준),394,566,340,,9,79,116,
세전계속사업이익,161,890,333,340,25,59,120,
당기순이익,80,709,271,260,8,63,115,
당기순이익(지배),80,709,271,260,8,63,115,
당기순이익(비지배),,,,,,,,
자산총계,"9,487","10,088","9,807","10,220","9,883","9,914","11,361","10,220"
부채총계,"3,693","3,629","3,386","3,580","3,555","3,551","4,826","3,580"
자본총계,"5,794","6,459","6,421","6,640","6,328","6,363","6,535","6,640"
자본총계(지배),"5,794","6,459","6,421","6,640","6,328","6,363","6,535","6,640"
자본총계(비지배),,,,,,,,
자본금,422,422,422,420,422,422,422,420
영업활동현금흐름,501,563,270,420,63,212,203,
투자활동현금흐름,-442,-200,-821,-120,573,-407,-902,
재무활동현금흐름,192,-281,-163,30,-19,-103,966,
CAPEX,77,127,370,150,111,98,154,
FCF,424,435,-100,270,-48,114,49,
이자발생부채,"2,102","2,068","2,069",,"2,068","2,063","3,000",
영업이익률,6.95,9.24,5.79,5.53,0.62,5.36,7.65,8.09
순이익률,1.41,11.58,4.62,4.35,0.54,4.25,7.60,
ROE(%),1.38,11.58,4.21,3.98,-2.79,-0.51,0.61,
ROA(%),0.87,7.25,2.73,2.60,-1.80,-0.34,0.38,
부채비율,63.74,56.19,52.73,53.92,56.18,55.80,73.86,53.92
자본유보율,921.44,"1,065.43","1,089.26",,"1,071.20","1,085.85","1,126.52",
EPS(원),948,"8,398","3,210","3,079",90,742,"1,367",
PER(배),110.18,14.17,27.60,22.21,N/A,N/A,157.61,
BPS(원),"68,658","76,538","76,092","78,665","74,990","75,409","77,440","78,665"
PBR(배),1.52,1.55,1.16,0.87,1.12,1.14,0.97,0.87
현금DPS(원),"1,000","1,000","1,000","1,000",0,0,0,
현금배당수익률,0.96,0.84,1.13,1.46,,,,
현금배당성향(%),105.36,11.90,31.13,32.49,0.00,,0.00,
발행주식수(보통주),"8,443,868","8,443,868","8,443,868",,"8,443,868",,"8,444,147",
