0,1,2,3,4,5,6,7,8
유나이티드제약(건강관리),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,"2,119","2,213","2,160",,501,572,571,
영업이익,378,345,401,,77,92,86,
영업이익(발표기준),378,345,401,,77,92,86,
세전계속사업이익,399,385,356,,120,83,136,
당기순이익,317,309,266,,92,66,108,
당기순이익(지배),317,309,266,,92,66,108,
당기순이익(비지배),,,,,,,,
자산총계,"3,020","3,312","3,534",,"3,664","3,657","3,744",
부채총계,735,761,765,,854,781,758,
자본총계,"2,285","2,551","2,769",,"2,810","2,876","2,985",
자본총계(지배),"2,285","2,551","2,769",,"2,810","2,876","2,985",
자본총계(비지배),,,,,,,,
자본금,81,81,81,,81,81,81,
영업활동현금흐름,369,382,370,,95,69,103,
투자활동현금흐름,-218,-200,-337,,-49,-39,-20,
재무활동현금흐름,-5,-17,-18,,1,-54,-26,
CAPEX,172,189,120,,15,25,30,
FCF,196,193,250,,81,44,73,
이자발생부채,285,327,359,,360,358,331,
영업이익률,17.81,15.58,18.58,,15.27,16.10,15.05,
순이익률,14.94,13.97,12.32,,18.30,11.53,18.91,
ROE(%),14.73,12.79,10.01,,8.88,9.51,10.21,
ROA(%),11.16,9.77,7.77,,6.77,7.42,8.07,
부채비율,32.16,29.85,27.64,,30.41,27.16,25.40,
자본유보율,"2,988.39","3,312.62","3,581.88",,"3,630.80","3,711.97","3,844.98",
EPS(원),"1,954","1,907","1,639",,564,406,665,
PER(배),11.74,9.62,40.51,,33.27,34.23,29.72,
BPS(원),"15,432","17,201","18,654",,"18,928","19,377","20,113",
PBR(배),1.49,1.07,3.56,,2.61,2.86,2.66,
현금DPS(원),330,330,350,,,,,
현금배당수익률,1.44,1.80,0.53,,,,,
현금배당성향(%),15.43,15.83,19.52,,0.00,,0.00,
발행주식수(보통주),"16,207,322","16,231,822","16,244,822",,"16,244,822","16,244,822","16,244,822",
