0,1,2,3,4,5,6,7,8
에이스침대(산업재),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"2,450","2,774","2,895",,809,911,826,
영업이익,403,499,493,,147,249,142,
영업이익(발표기준),403,499,493,,147,249,142,
세전계속사업이익,418,585,654,,169,267,174,
당기순이익,303,442,493,,129,203,133,
당기순이익(지배),303,442,493,,129,203,133,
당기순이익(비지배),,,,,,,,
자산총계,"4,771","5,197","5,759",,"5,989","6,048","6,202",
부채총계,455,512,690,,867,724,746,
자본총계,"4,316","4,685","5,069",,"5,122","5,324","5,457",
자본총계(지배),"4,316","4,685","5,069",,"5,122","5,324","5,457",
자본총계(비지배),,,,,,,,
자본금,111,111,111,,111,111,111,
영업활동현금흐름,425,449,576,,173,156,134,
투자활동현금흐름,-580,-437,-415,,-71,-158,10,
재무활동현금흐름,159,-46,-88,,-6,-79,7,
CAPEX,584,460,453,,178,209,111,
FCF,-160,-10,122,,-5,-53,23,
이자발생부채,0,11,51,,52,49,46,
영업이익률,16.43,17.99,17.04,,18.21,27.34,17.21,
순이익률,12.37,15.94,17.04,,15.92,22.28,16.11,
ROE(%),7.32,9.82,,,11.54,11.88,12.50,
ROA(%),6.68,8.87,,,9.98,10.58,11.09,
부채비율,10.54,10.92,13.61,,16.94,13.61,13.66,
자본유보율,"3,867.21","4,199.66","4,569.36",,"4,613.28","4,796.31","4,916.35",
EPS(원),"2,733","3,987","4,448",,"1,162","1,830","1,200",
PER(배),8.56,8.77,8.57,,8.40,8.67,8.42,
BPS(원),"42,101","45,701","49,448",,"49,959","51,930","53,227",
PBR(배),0.56,0.76,0.77,,0.86,0.91,0.92,
현금DPS(원),"1,000","1,100","1,100",,0,0,0,
현금배당수익률,4.27,3.15,2.89,,,,,
현금배당성향(%),23.62,17.52,16.24,,0.00,0.00,0.00,
발행주식수(보통주),"11,090,000","11,090,000","11,090,000",,"11,090,000","11,090,000","11,090,000",
