0,1,2,3,4,5,6,7,8
케이피티유(소재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,251,243,259,,74,87,78,
영업이익,16,6,8,,4,7,4,
영업이익(발표기준),16,6,8,,4,7,4,
세전계속사업이익,26,-12,-39,,10,10,13,
당기순이익,23,-8,-31,,10,9,13,
당기순이익(지배),22,-8,-31,,10,9,13,
당기순이익(비지배),0,,,,,,,
자산총계,656,622,598,,615,628,680,
부채총계,334,293,307,,311,316,337,
자본총계,322,329,290,,304,313,344,
자본총계(지배),322,329,290,,304,313,344,
자본총계(비지배),,,,,,,,
자본금,25,25,25,,25,25,25,
영업활동현금흐름,5,25,6,,-3,4,5,
투자활동현금흐름,10,-6,-30,,-3,3,-59,
재무활동현금흐름,-7,-29,33,,0,1,44,
CAPEX,20,1,4,,3,1,3,
FCF,-16,23,2,,-5,3,2,
이자발생부채,218,131,193,,194,194,243,
영업이익률,6.30,2.32,3.11,,5.53,7.88,4.52,
순이익률,8.99,-3.15,-12.07,,13.75,10.01,16.13,
ROE(%),6.92,-2.35,-10.11,,-9.67,-6.16,-4.55,
ROA(%),3.38,-1.20,-5.13,,-4.75,-3.05,-2.30,
부채비율,103.80,89.22,105.88,,102.34,100.92,98.03,
자본유보율,"1,150.48","1,122.28","1,020.91",,"1,060.86","1,095.69","1,217.48",
EPS(원),438,-151,-618,,200,171,249,
PER(배),10.46,N/A,N/A,,N/A,N/A,N/A,
BPS(원),"6,357","6,500","5,737",,"6,003","6,180","6,789",
PBR(배),0.72,0.71,1.04,,1.56,1.62,1.11,
현금DPS(원),50,,,,,,,
현금배당수익률,1.09,,,,,,,
현금배당성향(%),11.43,0.00,0.00,,,,0.00,
발행주식수(보통주),"5,060,000","5,060,000","5,060,000",,"5,060,000",,,
