0,1,2,3,4,5,6,7,8
대창단조(산업재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"3,205","2,773","2,645",,838,861,748,
영업이익,139,187,192,,60,69,63,
영업이익(발표기준),139,187,192,,60,69,63,
세전계속사업이익,167,218,211,,127,75,82,
당기순이익,125,156,148,,105,54,59,
당기순이익(지배),120,144,133,,97,50,56,
당기순이익(비지배),5,12,15,,7,4,3,
자산총계,"2,290","2,386","2,472",,"2,693","2,730","2,893",
부채총계,477,481,500,,596,618,704,
자본총계,"1,813","1,905","1,972",,"2,097","2,112","2,189",
자본총계(지배),"1,740","1,818","1,874",,"1,962","1,986","2,056",
자본총계(비지배),,87,98,,134,126,132,
자본금,100,143,143,,143,143,143,
영업활동현금흐름,-33,448,132,,3,15,-92,
투자활동현금흐름,51,-293,109,,-3,112,-75,
재무활동현금흐름,-27,-116,-92,,-4,-25,10,
CAPEX,47,52,41,,17,8,117,
FCF,-80,396,91,,-14,7,-209,
이자발생부채,60,78,49,,84,43,56,
영업이익률,4.34,6.74,7.24,,7.14,7.99,8.38,
순이익률,3.90,5.63,5.61,,12.49,6.31,7.83,
ROE(%),7.11,8.12,7.20,,9.11,10.07,10.95,
ROA(%),5.60,6.68,6.11,,7.42,8.31,8.68,
부채비율,26.28,25.23,25.37,,28.42,29.25,32.18,
자본유보율,"1,644.72","1,207.29","1,280.77",,"1,337.12","1,355.25","1,396.89",
EPS(원),840,"1,011",930,,681,350,392,
PER(배),7.12,5.71,7.46,,6.86,6.81,5.01,
BPS(원),"12,221","13,368","14,472",,"15,153","15,338","15,878",
PBR(배),0.49,0.43,0.48,,0.55,0.60,0.48,
현금DPS(원),140,220,180,,0,0,0,
현금배당수익률,2.34,3.81,2.59,,,,,
현금배당성향(%),16.60,20.73,17.54,,0.00,,0.00,
발행주식수(보통주),"14,286,115","14,286,115","14,286,115",,"14,286,115","14,286,115","14,286,115",
