0,1,2,3,4,5,6,7,8
피에이치에이(경기관련소비재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"10,665","10,884","9,491","9,442","2,465","2,361","2,115","2,505"
영업이익,193,156,143,190,82,82,-38,65
영업이익(발표기준),193,156,143,,82,82,-38,
세전계속사업이익,712,312,139,555,150,285,64,60
당기순이익,448,316,79,428,115,218,60,60
당기순이익(지배),448,316,79,428,115,218,60,20
당기순이익(비지배),,,,,,,,
자산총계,"9,079","9,206","9,337","9,766","9,383","9,324","9,493","9,766"
부채총계,"3,648","3,441","3,479","3,473","3,372","3,065","3,053","3,473"
자본총계,"5,431","5,765","5,858","6,292","6,011","6,259","6,440","6,292"
자본총계(지배),"5,431","5,765","5,858","6,292","6,011","6,259","6,440","6,292"
자본총계(비지배),,,,,,,,
자본금,105,105,105,105,105,105,105,105
영업활동현금흐름,268,435,631,656,150,219,20,
투자활동현금흐름,342,-732,-243,-430,-70,213,-11,
재무활동현금흐름,-49,-222,382,-64,-61,-234,-57,
CAPEX,496,775,365,500,76,75,15,
FCF,-228,-340,266,69,74,143,5,
이자발생부채,"1,075",915,"1,383",,"1,373","1,168","1,161",
영업이익률,1.81,1.43,1.51,2.02,3.33,3.46,-1.82,2.60
순이익률,4.20,2.90,0.84,4.53,4.65,9.23,2.82,2.40
ROE(%),8.54,5.65,1.36,7.04,2.03,7.82,7.12,
ROA(%),4.97,3.46,0.86,4.48,1.29,5.00,4.54,
부채비율,67.17,59.69,59.39,55.19,56.10,48.98,47.40,55.19
자본유보율,"5,263.54","5,536.67","5,609.46",,"5,683.15","5,890.48","5,947.31",
EPS(원),"2,135","1,506",377,"2,038",546,"1,038",284,95
PER(배),3.12,5.73,24.30,4.61,18.09,5.54,5.47,
BPS(원),"25,863","27,454","28,525","30,640","29,268","30,476","31,359","30,640"
PBR(배),0.26,0.31,0.32,0.31,0.36,0.41,0.36,0.31
현금DPS(원),160,180,180,170,,,,
현금배당수익률,2.40,2.09,1.96,1.81,,,,
현금배당성향(%),7.49,11.95,46.64,8.34,0.00,,0.00,
발행주식수(보통주),"21,000,000","21,000,000","21,000,000",,"21,000,000",,,
