0,1,2,3,4,5,6,7,8
동양이엔피(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"3,911","4,827","4,614",,"1,203","1,267","1,383",
영업이익,41,293,410,,59,63,44,
영업이익(발표기준),41,293,410,,59,63,44,
세전계속사업이익,71,343,278,,110,63,85,
당기순이익,51,256,231,,81,51,67,
당기순이익(지배),50,252,231,,81,51,67,
당기순이익(비지배),1,4,,,,,,
자산총계,"2,658","2,872","3,244",,"3,452","3,412","3,514",
부채총계,693,685,850,,998,879,882,
자본총계,"1,965","2,187","2,394",,"2,454","2,533","2,632",
자본총계(지배),"1,955","2,187","2,394",,"2,454","2,533","2,632",
자본총계(비지배),10,,,,,,,
자본금,39,39,39,,39,39,39,
영업활동현금흐름,-181,263,747,,-87,-66,-4,
투자활동현금흐름,-514,-211,-496,,31,55,5,
재무활동현금흐름,7,-13,-15,,-13,,,
CAPEX,100,310,270,,66,77,61,
FCF,-281,-46,477,,-154,-143,-65,
이자발생부채,46,14,13,,0,0,0,
영업이익률,1.05,6.08,8.88,,4.88,4.94,3.19,
순이익률,1.31,5.30,5.01,,6.71,4.04,4.85,
ROE(%),2.56,12.15,10.14,,8.51,7.88,5.76,
ROA(%),1.92,9.26,7.58,,6.21,5.97,4.27,
부채비율,35.24,31.33,35.49,,40.66,34.69,33.50,
자본유보율,"4,981.18","5,548.58","5,969.56",,"6,093.09","6,351.41","6,521.99",
EPS(원),635,"3,200","2,939",,"1,027",651,853,
PER(배),14.57,5.08,6.28,,6.84,7.22,12.25,
BPS(원),"25,526","28,928","30,463",,"31,219","32,229","33,491",
PBR(배),0.36,0.56,0.61,,0.56,0.54,0.68,
현금DPS(원),300,300,400,,,,,
현금배당수익률,3.24,1.85,2.17,,,,,
현금배당성향(%),46.04,9.01,13.61,,0.00,,0.00,
발행주식수(보통주),"7,860,000","7,860,000","7,860,000",,"7,860,000",,,
