0,1,2,3,4,5,6,7,8
휴네시온(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,161,188,254,,45,62,49,
영업이익,5,19,28,,1,5,-1,
영업이익(발표기준),5,19,28,,1,5,-1,
세전계속사업이익,7,17,32,,2,5,-1,
당기순이익,10,18,33,,1,4,0,
당기순이익(지배),10,18,34,,1,4,0,
당기순이익(비지배),,0,0,,0,0,0,
자산총계,252,283,339,,312,305,305,
부채총계,29,44,73,,48,37,37,
자본총계,223,239,266,,264,268,268,
자본총계(지배),223,238,265,,263,268,268,
자본총계(비지배),,1,0,,0,0,0,
자본금,24,48,48,,48,48,48,
영업활동현금흐름,16,30,29,,4,12,3,
투자활동현금흐름,-150,-15,-21,,-17,-16,-1,
재무활동현금흐름,119,-5,-7,,-5,0,-1,
CAPEX,1,6,6,,45,3,4,
FCF,15,25,23,,-41,9,-1,
이자발생부채,0,7,9,,8,7,7,
영업이익률,3.29,10.08,11.05,,2.06,7.41,-2.21,
순이익률,6.27,9.53,13.06,,2.69,6.36,-0.81,
ROE(%),6.31,7.80,13.30,,18.58,16.55,16.52,
ROA(%),5.48,6.71,10.66,,15.89,14.38,14.48,
부채비율,12.98,18.50,27.54,,18.37,13.84,13.67,
자본유보율,827.44,395.70,458.43,,453.02,461.45,461.20,
EPS(원),123,187,349,,12,42,-1,
PER(배),29.19,24.93,15.97,,13.16,15.74,13.76,
BPS(원),"2,319","2,478","2,805",,"2,784","2,831","2,835",
PBR(배),1.55,1.88,1.99,,2.22,2.38,2.08,
현금DPS(원),25,35,40,,,,,
현금배당수익률,0.70,0.75,0.72,,,,,
현금배당성향(%),23.88,18.70,11.30,,,,0.00,
발행주식수(보통주),"9,607,672","9,607,672","9,607,672",,"9,607,672","9,607,672",,
