0,1,2,3,4,5,6,7,8
MH에탄올(필수소비재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,728,809,946,,221,280,244,
영업이익,12,78,158,,40,90,35,
영업이익(발표기준),12,78,158,,40,90,35,
세전계속사업이익,-99,-55,51,,14,67,-5,
당기순이익,-120,-76,38,,6,59,-8,
당기순이익(지배),-6,-5,68,,17,31,1,
당기순이익(비지배),-114,-70,-30,,-10,28,-9,
자산총계,"4,402","4,515","4,497",,"4,396","4,478","4,484",
부채총계,"3,486","3,721","3,693",,"3,608","3,631","3,645",
자본총계,916,794,804,,788,847,839,
자본총계(지배),623,574,614,,608,639,640,
자본총계(비지배),,219,191,,180,208,199,
자본금,46,46,46,,46,46,46,
영업활동현금흐름,-113,114,190,,60,93,46,
투자활동현금흐름,403,-39,-65,,20,-29,1,
재무활동현금흐름,-369,-53,-91,,-135,21,0,
CAPEX,63,27,46,,13,22,4,
FCF,-176,87,143,,46,70,41,
이자발생부채,"2,192","2,403","2,395",,"2,046","3,249","2,119",
영업이익률,1.69,9.68,16.68,,18.17,32.26,14.26,
순이익률,-16.53,-9.34,4.02,,2.79,21.04,-3.09,
ROE(%),-0.93,-0.88,11.49,,13.89,15.54,14.96,
ROA(%),-2.56,-1.69,0.84,,1.54,2.42,2.48,
부채비율,380.62,468.69,459.12,,458.11,428.96,434.43,
자본유보율,"1,471.69","1,405.91","1,500.69",,"1,487.28","1,555.33","1,558.00",
EPS(원),-81,-71,925,,225,424,17,
PER(배),N/A,N/A,9.09,,8.07,9.01,11.62,
BPS(원),"9,285","8,825","9,430",,"9,335","9,816","9,834",
PBR(배),0.63,0.70,0.89,,0.93,1.17,1.46,
현금DPS(원),350,350,350,,,,,
현금배당수익률,5.94,5.70,4.16,,,,,
현금배당성향(%),-394.07,-433.82,33.37,,0.00,,0.00,
발행주식수(보통주),"7,378,526","7,378,526","7,378,526",,"7,378,526","7,378,526",,
