0,1,2,3,4,5,6,7,8
삼정펄프(필수소비재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,"1,356","1,471","1,463",,302,339,339,
영업이익,-43,67,136,,21,15,-9,
영업이익(발표기준),-43,67,136,,21,15,-9,
세전계속사업이익,-3,62,345,,-24,21,-12,
당기순이익,-2,47,269,,-19,17,-9,
당기순이익(지배),-2,47,269,,-19,17,-9,
당기순이익(비지배),,,,,,,,
자산총계,"2,018","2,063","2,328",,"2,293","2,288","2,298",
부채총계,215,217,218,,227,200,219,
자본총계,"1,803","1,846","2,110",,"2,066","2,088","2,079",
자본총계(지배),"1,803","1,846","2,110",,"2,066","2,088","2,079",
자본총계(비지배),,,,,,,,
자본금,125,125,125,,125,125,125,
영업활동현금흐름,18,168,138,,43,-15,-1,
투자활동현금흐름,-17,-152,-14,,-48,26,22,
재무활동현금흐름,-34,10,-26,,-26,-1,-1,
CAPEX,16,11,56,,7,15,6,
FCF,2,157,82,,36,-30,-7,
이자발생부채,16,30,11,,10,10,9,
영업이익률,-3.16,4.56,9.27,,6.84,4.34,-2.73,
순이익률,-0.13,3.18,18.35,,-6.22,4.98,-2.74,
ROE(%),-0.10,2.56,13.58,,10.43,4.87,0.68,
ROA(%),-0.09,2.29,12.23,,9.33,4.39,0.61,
부채비율,11.91,11.73,10.34,,11.00,9.59,10.55,
자본유보율,"1,342.78","1,377.02","1,590.92",,"1,555.87","1,569.38","1,561.95",
EPS(원),-70,"1,868","10,743",,-752,675,-372,
PER(배),N/A,17.58,2.78,,3.59,8.92,55.77,
BPS(원),"72,139","73,851","84,390",,"82,638","83,528","83,156",
PBR(배),0.46,0.44,0.35,,0.36,0.43,0.38,
현금DPS(원),0,0,"1,000",,,,,
현금배당수익률,0.00,0.00,3.34,,,,,
현금배당성향(%),0.00,0.00,9.31,,,,,
발행주식수(보통주),"2,499,971","2,499,971","2,499,971",,"2,499,971","2,499,971","2,499,971",
