0,1,2,3,4,5,6,7,8
이글벳(건강관리),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,303,344,404,,98,103,93,
영업이익,11,19,35,,14,18,8,
영업이익(발표기준),11,19,35,,14,18,8,
세전계속사업이익,11,13,29,,15,19,9,
당기순이익,10,12,25,,12,19,8,
당기순이익(지배),10,12,25,,12,19,8,
당기순이익(비지배),,,,,,,,
자산총계,461,459,484,,503,509,509,
부채총계,116,104,107,,118,105,97,
자본총계,345,355,377,,385,404,411,
자본총계(지배),345,355,377,,385,404,411,
자본총계(비지배),,,,,,,,
자본금,63,63,63,,63,63,63,
영업활동현금흐름,18,29,59,,14,11,8,
투자활동현금흐름,11,-2,-9,,-43,-6,-7,
재무활동현금흐름,-32,-15,-14,,-1,-8,-4,
CAPEX,13,4,8,,0,0,1,
FCF,5,25,51,,13,11,7,
이자발생부채,77,69,65,,65,57,53,
영업이익률,3.72,5.56,8.73,,14.04,17.17,8.47,
순이익률,3.44,3.58,6.09,,12.55,18.55,8.11,
ROE(%),3.14,3.52,6.71,,7.96,11.42,11.81,
ROA(%),2.17,2.68,5.21,,6.04,8.89,9.34,
부채비율,33.48,29.30,28.28,,30.68,25.96,23.65,
자본유보율,479.70,495.32,530.33,,542.11,572.44,584.34,
EPS(원),86,97,194,,98,152,60,
PER(배),43.57,68.84,52.19,,34.15,25.78,23.11,
BPS(원),"2,814","2,895","3,074",,"3,135","3,289","3,351",
PBR(배),1.34,2.32,3.30,,2.56,2.72,2.52,
현금DPS(원),20,20,40,,,,,
현금배당수익률,0.53,0.30,0.39,,,,,
현금배당성향(%),23.56,19.92,19.97,,,,0.00,
발행주식수(보통주),"12,641,883","12,641,883","12,641,883",,"12,641,883","12,641,883",,
