0,1,2,3,4,5,6,7,8
금호건설(산업재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"13,767","15,977","18,296","20,410","4,126","5,310","5,283","5,690"
영업이익,423,555,812,"1,278",223,351,343,359
영업이익(발표기준),423,555,812,,223,351,343,
세전계속사업이익,153,121,241,"1,307",195,397,382,352
당기순이익,-5,117,264,"1,372",174,526,392,282
당기순이익(지배),-5,117,264,"1,372",174,526,392,278
당기순이익(비지배),,,,,,,,
자산총계,"11,822","13,374","13,772","15,920","15,142","15,770","17,902","15,920"
부채총계,"8,259","9,609","9,870","10,085","10,791","10,897","10,584","10,085"
자본총계,"3,563","3,765","3,903","5,835","4,351","4,873","7,317","5,835"
자본총계(지배),"3,563","3,765","3,903","5,795","4,351","4,873","7,317","5,795"
자본총계(비지배),,,,,,,,
자본금,"1,816","1,816","1,846","1,835","1,846","1,846","1,846","1,835"
영업활동현금흐름,557,623,"1,053","1,948",352,458,322,
투자활동현금흐름,-178,32,-85,-100,7,-36,-49,
재무활동현금흐름,-507,-293,-687,"-1,002",-137,-162,-142,
CAPEX,4,18,0,15,1,1,0,
FCF,553,605,"1,052","1,685",351,456,322,
이자발생부채,"1,923","2,268","1,885",,"1,786","1,848","1,727",
영업이익률,3.07,3.47,4.44,6.26,5.41,6.61,6.49,6.30
순이익률,-0.03,0.73,1.44,6.72,4.23,9.91,7.41,4.96
ROE(%),-0.13,3.20,6.89,28.31,8.06,17.03,19.46,
ROA(%),-0.04,0.93,1.95,9.24,2.27,5.06,7.00,
부채비율,231.80,255.23,252.88,172.84,248.02,223.61,144.65,172.84
자본유보율,128.67,138.41,137.84,,137.53,166.00,187.15,
EPS(원),-13,323,719,"3,717",472,"1,425","1,060",753
PER(배),N/A,35.65,12.63,2.73,11.11,6.31,4.42,
BPS(원),"10,103","10,676","10,882","16,158","12,131","13,587","20,402","16,158"
PBR(배),1.17,1.08,0.83,0.63,0.81,0.93,0.64,0.63
현금DPS(원),500,500,500,525,0,0,0,
현금배당수익률,4.24,4.35,5.51,5.17,,,,
현금배당성향(%),"-3,750.33",150.62,67.92,14.01,,,0.00,
발행주식수(보통주),"36,035,349","36,035,349","36,633,924",,"36,633,924","36,633,924","36,633,924",
