0,1,2,3,4,5,6,7,8
고려신용정보(산업재),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"1,035","1,165","1,332",,356,370,356,
영업이익,73,81,105,,28,30,24,
영업이익(발표기준),73,81,100,,28,30,24,
세전계속사업이익,61,76,104,,28,31,25,
당기순이익,47,66,103,,25,26,21,
당기순이익(지배),47,66,103,,25,26,21,
당기순이익(비지배),,,,,,,,
자산총계,330,487,703,,673,720,740,
부채총계,138,262,412,,395,415,435,
자본총계,192,225,292,,278,305,304,
자본총계(지배),192,225,292,,278,305,304,
자본총계(비지배),,,,,,,,
자본금,72,72,72,,72,72,72,
영업활동현금흐름,83,74,35,,14,40,0,
투자활동현금흐름,-7,-45,-39,,1,-20,-11,
재무활동현금흐름,-28,-38,-15,,-56,-6,2,
CAPEX,7,14,16,,8,4,4,
FCF,76,60,18,,6,35,-4,
이자발생부채,0,86,223,,206,207,235,
영업이익률,7.08,6.94,7.85,,7.76,8.24,6.69,
순이익률,4.52,5.68,7.73,,7.13,6.99,5.91,
ROE(%),25.64,,39.79,,45.93,43.18,41.40,
ROA(%),15.54,,17.29,,19.11,18.38,17.18,
부채비율,72.13,116.11,141.00,,142.44,136.28,142.98,
자본유보율,170.36,217.82,310.70,,290.74,328.45,328.04,
EPS(원),327,463,720,,177,181,147,
PER(배),11.60,10.67,8.29,,8.74,12.25,12.40,
BPS(원),"1,378","1,622","2,100",,"1,997","2,190","2,188",
PBR(배),2.75,3.05,2.84,,3.39,4.48,4.55,
현금DPS(원),220,250,275,,0,150,0,
현금배당수익률,5.80,5.06,4.61,,,,,
현금배당성향(%),65.43,52.49,37.14,,0.00,80.78,0.00,
발행주식수(보통주),"14,300,000","14,300,000","14,300,000",,"14,300,000",,,
