0,1,2,3,4,5,6,7,8
한국비엔씨(건강관리),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,167,177,194,,61,61,60,
영업이익,43,23,9,,-53,-16,-19,
영업이익(발표기준),43,23,9,,-53,-16,-19,
세전계속사업이익,33,-55,3,,-54,-9,"-2,301",
당기순이익,26,-54,14,,-53,-7,"-1,848",
당기순이익(지배),26,-54,14,,-53,-7,"-1,848",
당기순이익(비지배),,,,,,,,
자산총계,308,496,676,,657,"1,062","1,380",
부채총계,189,220,306,,340,751,"1,001",
자본총계,119,276,370,,317,311,379,
자본총계(지배),119,276,370,,317,311,379,
자본총계(비지배),,,,,,,,
자본금,30,46,52,,52,52,52,
영업활동현금흐름,19,38,39,,-62,-13,-20,
투자활동현금흐름,-3,71,-320,,-20,-317,-17,
재무활동현금흐름,17,14,136,,49,408,-1,
CAPEX,55,78,316,,20,17,14,
FCF,-36,-40,-278,,-82,-30,-35,
이자발생부채,108,158,247,,296,540,892,
영업이익률,25.96,13.22,4.88,,-87.60,-25.94,-30.90,
순이익률,15.29,-30.57,7.33,,-87.73,-12.09,"-3,069.54",
ROE(%),23.96,-27.36,4.41,,-14.74,-18.16,-516.81,
ROA(%),9.34,-13.43,2.43,,-7.92,-7.30,-195.63,
부채비율,159.16,79.86,82.80,,107.22,241.32,263.98,
자본유보율,282.86,567.37,678.87,,568.04,561.36,691.34,
EPS(원),51,-105,27,,-99,-14,"-3,392",
PER(배),,N/A,149.72,,N/A,N/A,N/A,
BPS(원),244,579,740,,635,613,748,
PBR(배),,2.98,5.74,,11.50,12.98,65.35,
현금DPS(원),0,0,0,,0,0,0,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,,,0.00,
발행주식수(보통주),"44,409,144","48,212,585","53,760,227",,"53,760,227","53,760,227","53,760,227",
