0,1,2,3,4,5,6,7,8
특수건설(산업재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"1,862","1,932","1,989",,601,643,541,
영업이익,11,9,35,,6,26,-5,
영업이익(발표기준),11,9,35,,6,26,-5,
세전계속사업이익,2,14,35,,6,10,-5,
당기순이익,7,8,24,,6,8,-5,
당기순이익(지배),7,8,24,,6,8,-5,
당기순이익(비지배),,,0,,0,0,0,
자산총계,"1,479","1,722","1,759",,"1,804","1,813","1,929",
부채총계,626,857,846,,881,887,857,
자본총계,853,865,913,,923,926,"1,073",
자본총계(지배),853,865,913,,923,926,"1,072",
자본총계(비지배),,,0,,0,0,0,
자본금,75,76,78,,78,78,86,
영업활동현금흐름,-30,179,257,,-83,72,-55,
투자활동현금흐름,-168,-126,-356,,73,9,-115,
재무활동현금흐름,229,78,-74,,-7,-43,149,
CAPEX,72,114,31,,30,42,78,
FCF,-102,65,226,,-113,30,-133,
이자발생부채,150,314,268,,266,238,235,
영업이익률,0.60,0.46,1.77,,0.98,4.03,-0.98,
순이익률,0.38,0.41,1.20,,0.95,1.23,-0.98,
ROE(%),0.94,0.91,2.70,,1.03,1.63,2.00,
ROA(%),0.53,0.49,1.37,,0.51,0.83,1.08,
부채비율,73.45,99.06,92.63,,95.45,95.74,79.85,
자본유보율,"1,070.28","1,065.31","1,099.35",,"1,106.62","1,116.81","1,174.13",
EPS(원),57,51,151,,35,50,-32,
PER(배),94.98,122.29,46.45,,155.50,145.55,93.99,
BPS(원),"5,547","5,549","5,699",,"5,759","5,780","6,262",
PBR(배),0.98,1.12,1.23,,1.57,2.35,1.83,
현금DPS(원),0,0,0,,0,0,0,
현금배당수익률,0.00,0.00,0.00,,0.00,,,
현금배당성향(%),0.00,0.00,0.00,,,0.00,0.00,
발행주식수(보통주),"15,373,400","15,589,014","16,020,241",,"16,020,241","16,020,241","17,125,726",
