0,1,2,3,4,5,6,7,8
파수(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,322,354,364,,63,78,89,
영업이익,15,-36,-12,,-18,-17,6,
영업이익(발표기준),15,-36,-12,,-18,-17,6,
세전계속사업이익,7,-46,-11,,-18,-20,5,
당기순이익,10,-45,-8,,-18,-17,5,
당기순이익(지배),9,-46,-7,,-18,-17,5,
당기순이익(비지배),1,1,-1,,0,0,0,
자산총계,460,473,464,,419,391,374,
부채총계,245,308,259,,231,221,198,
자본총계,214,165,205,,188,171,177,
자본총계(지배),210,160,200,,183,166,172,
자본총계(비지배),5,5,5,,5,4,4,
자본금,48,48,56,,56,56,56,
영업활동현금흐름,-20,57,78,,-13,21,19,
투자활동현금흐름,-24,-17,-32,,-5,-23,0,
재무활동현금흐름,26,10,-31,,-14,-14,-20,
CAPEX,3,2,1,,1,0,0,
FCF,-23,55,76,,-14,21,18,
이자발생부채,131,166,135,,121,108,89,
영업이익률,4.75,-10.24,-3.40,,-29.28,-21.80,6.39,
순이익률,3.02,-12.72,-2.07,,-29.18,-22.11,5.84,
ROE(%),4.90,-24.65,-3.70,,-3.29,12.85,29.53,
ROA(%),2.23,-9.65,-1.60,,-1.47,4.35,11.20,
부채비율,114.40,186.12,126.18,,123.03,129.22,112.00,
자본유보율,358.04,254.44,279.42,,247.29,217.17,226.84,
EPS(원),93,-476,-65,,-161,-151,48,
PER(배),34.85,N/A,N/A,,N/A,44.60,18.23,
BPS(원),"2,247","1,705","1,831",,"1,673","1,521","1,576",
PBR(배),1.44,2.16,4.36,,4.60,5.00,4.55,
현금DPS(원),0,0,0,,0,0,0,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,0.00,,0.00,
발행주식수(보통주),"9,546,462","9,607,216","11,153,093",,"11,153,093","11,153,093","11,153,093",
