0,1,2,3,4,5,6,7,8
아이큐어(건강관리),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,333,609,901,668,170,182,144,173
영업이익,-88,-63,-155,-221,-54,-47,-63,
영업이익(발표기준),-88,-63,-155,,-54,-47,-63,
세전계속사업이익,-77,-85,-115,-303,-42,-83,-96,
당기순이익,-77,-87,-122,-305,-45,-82,-97,
당기순이익(지배),-79,-88,-126,-301,-44,-82,-96,
당기순이익(비지배),2,1,5,,-1,-1,-1,
자산총계,"1,185","2,119","1,951","2,444","2,355","2,367","2,231","2,444"
부채총계,338,"1,116",804,"1,627","1,282","1,373","1,288","1,627"
자본총계,847,"1,003","1,147",817,"1,073",995,943,817
자본총계(지배),847,975,"1,122",815,"1,049",992,941,815
자본총계(비지배),,28,26,,25,3,2,
자본금,31,32,38,45,45,45,46,45
영업활동현금흐름,-73,-59,-124,-245,-76,-61,-107,
투자활동현금흐름,-732,-556,60,-387,-401,58,106,
재무활동현금흐름,731,675,43,793,494,-1,9,
CAPEX,116,622,230,22,13,22,15,
FCF,-189,-682,-354,,-89,-83,-122,
이자발생부채,210,845,588,,844,811,777,
영업이익률,-26.32,-10.33,-17.23,-33.08,-32.04,-25.65,-43.71,
순이익률,-23.07,-14.21,-13.48,-45.66,-26.29,-45.37,-67.38,
ROE(%),-15.44,-9.60,-12.03,-31.09,-15.05,-19.34,-27.94,
ROA(%),-8.92,-5.24,-5.97,-13.88,-6.61,-9.28,-14.10,
부채비율,39.92,111.22,70.08,199.14,119.43,138.02,136.53,199.14
자본유보율,"2,660.29","3,015.83","2,942.64",,"2,280.00","2,146.81","1,973.96",
EPS(원),-600,-580,-759,"-1,655",-243,-455,-530,
PER(배),N/A,N/A,N/A,N/A,N/A,N/A,N/A,
BPS(원),"5,822","6,424","6,300","4,344","5,890","5,571","5,183","4,344"
PBR(배),2.40,2.38,4.22,3.31,3.71,3.71,3.86,3.31
현금DPS(원),0,0,0,,0,0,0,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,,0.00,0.00,
발행주식수(보통주),"14,547,663","15,314,901","17,935,347",,"17,935,347","17,935,347","18,294,190",
