0,1,2,3,4,5,6,7,8
동양생명(금융),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,"57,869","62,540","69,490","45,822","19,302","13,795","17,286","10,263"
영업이익,668,"1,142","1,776","3,131","1,241",476,"1,324",174
영업이익(발표기준),668,"1,142","1,776",,"1,241",476,"1,324",
세전계속사업이익,707,"1,637","1,766","3,391","1,325",507,"1,337",199
당기순이익,522,"1,152","1,286","2,666","1,065",396,"1,036",135
당기순이익(지배),504,"1,152","1,286","2,666","1,065",396,"1,036",135
당기순이익(비지배),18,,,,,,,
자산총계,"319,221","339,480","362,530","364,358","361,397","363,189","364,548","364,358"
부채총계,"296,291","313,467","331,605","334,638","332,264","332,696","334,083","334,638"
자본총계,"22,930","26,012","30,925","29,718","29,133","30,493","30,465","29,718"
자본총계(지배),"22,666","26,012","30,925","29,718","29,133","30,493","30,465","29,718"
자본총계(비지배),,,,,,,,
자본금,"8,068","8,068","8,068","8,070","8,068","8,068","8,068","8,070"
영업활동현금흐름,"16,692","3,403","6,087",,"-5,048","6,644","4,491",
투자활동현금흐름,"-16,748","-4,885","-8,749",,"4,405","-6,380","-4,608",
재무활동현금흐름,435,"1,743","2,973",,-119,-371,-118,
CAPEX,37,47,19,,4,7,3,
FCF,,,,,,,,
이자발생부채,"1,000","3,000","3,000",,"3,000","3,000","3,000",
영업이익률,1.15,1.83,2.56,6.83,6.43,3.45,7.66,1.69
순이익률,0.90,1.84,1.85,5.82,5.52,2.87,6.00,1.31
ROE(%),2.23,4.73,4.52,8.79,6.38,6.62,8.83,
ROA(%),0.17,0.35,0.37,0.73,0.49,0.53,0.75,
부채비율,"1,292.15","1,205.08","1,072.29","1,126.04","1,140.50","1,091.05","1,096.62","1,126.04"
자본유보율,191.75,229.95,290.84,,268.63,285.49,285.14,
EPS(원),312,714,797,"1,652",660,246,642,84
PER(배),15.27,5.60,4.42,3.87,3.98,4.78,4.17,
BPS(원),"14,543","16,690","19,842","19,067","18,692","19,565","19,546","19,067"
PBR(배),0.33,0.24,0.18,0.34,0.23,0.29,0.36,0.34
현금DPS(원),100,230,220,487,,,,
현금배당수익률,2.10,5.75,6.25,7.60,,,,
현금배당성향(%),30.92,31.11,26.67,29.46,,,0.00,
발행주식수(보통주),"161,358,585","161,358,585","161,358,585",,"161,358,585","161,358,585",,
