0,1,2,3,4,5,6,7,8
NAVER(커뮤니케이션서비스),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"55,869","43,562","53,041","67,728","14,991","16,635","17,273","18,823"
영업이익,"9,425","11,550","12,153","13,515","2,888","3,356","3,498","3,763"
영업이익(발표기준),"9,425","11,550","12,153",,"2,888","3,356","3,498",
세전계속사업이익,"11,117","13,913","16,336","46,864","4,249","6,471","4,950","5,584"
당기순이익,"6,279","3,968","8,450","165,903","153,145","5,406","3,227","3,841"
당기순이익(지배),"6,488","5,831","10,021","165,981","153,105","5,277","3,319","4,132"
당기순이익(비지배),-209,"-1,862","-1,571",,40,129,-92,
자산총계,"98,812","122,995","170,142","334,016","304,310","316,949","329,609","334,016"
부채총계,"39,320","57,956","87,591","88,357","79,978","84,312","87,551","88,357"
자본총계,"59,491","65,039","82,551","245,659","224,332","232,637","242,058","245,659"
자본총계(지배),"52,403","58,052","73,672","238,138","220,855","228,186","237,352","238,138"
자본총계(비지배),"7,089","6,987","8,879",,"3,477","4,451","4,706",
자본금,165,165,165,163,165,165,165,163
영업활동현금흐름,"9,735","13,568","14,472","67,248","1,967","3,434","3,296",
투자활동현금흐름,"-3,883","-10,781","-25,032","-106,118","-118,903","-11,401","-10,235",
재무활동현금흐름,"7,510",523,"11,921","58,123","106,299","5,313",463,
CAPEX,"5,350","4,359","7,594","6,771","2,562","2,359","1,880",
FCF,"4,385","9,209","6,878","7,801",-595,"1,075","1,416",
이자발생부채,"11,717","20,951","8,975",,"33,109","36,534","38,482",
영업이익률,16.87,26.51,22.91,19.96,19.27,20.18,20.25,19.99
순이익률,11.24,9.11,15.93,244.96,"1,021.60",32.49,18.68,20.41
ROE(%),12.97,10.56,15.21,106.46,112.29,111.05,109.92,
ROA(%),7.02,3.58,5.76,65.81,72.52,71.06,68.42,
부채비율,66.09,89.11,106.11,35.97,35.65,36.24,36.17,35.97
자본유보율,"41,077.90","44,216.06","51,258.50",,"140,890.23","144,908.71","147,527.85",
EPS(원),"3,937","3,538","6,097","101,059","93,207","3,212","2,021","2,517"
PER(배),30.99,52.72,47.97,3.30,3.84,4.15,3.84,
BPS(원),"35,847","39,913","49,961","159,618","148,906","153,343","159,091","159,618"
PBR(배),3.40,4.67,5.85,2.09,2.53,2.72,2.44,2.09
현금DPS(원),314,376,402,"1,117",0,0,0,
현금배당수익률,0.26,0.20,0.14,0.34,,,,
현금배당성향(%),7.07,9.38,5.92,1.10,0.00,0.00,0.00,
발행주식수(보통주),"164,813,395","164,813,395","164,263,395",,"164,263,395","164,263,395","164,263,395",
